system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,split,srad,temp,wind,.geo
00000000000000001d00,31,29,26,64,47,199,31,1,40,-716,-138,-27,30,-5,48,-28,5,20,4,6,-540,91,-26,-55,4,-8,-5,2,-431,-123,-28,17,3,4,1,3,1.1204342,341.75,0.08916778,100897.336,0.009097334,0.9774969340953324,161.66667,288.42667,2.7879972,"{""type"":""Point"",""coordinates"":[116.0676803695536,34.137820858231976]}"
00000000000000001d5d,33,32,32,67,48,200,32,1,44,-663,-146,-40,36,-7,75,-47,5,22,1,8,-1157,83,-4,-70,1,-22,5,5,-641,-120,-30,16,3,21,-5,4,2.9075174,341.75,0.08916778,100897.336,0.009097334,0.6661203377340438,161.66667,288.42667,2.7879972,"{""type"":""Point"",""coordinates"":[116.06794791561681,34.175281766181975]}"
00000000000000001ec3,32,30,28,63,42,196,23,1,41,-884,-159,-36,23,-18,52,-24,6,21,1,7,-679,85,-15,-66,23,-2,0,3,-519,-128,-32,7,-10,4,2,4,1.4542099,341.75,0.08916778,100897.336,0.009097334,0.4854007217121836,161.66667,288.42667,2.7879972,"{""type"":""Point"",""coordinates"":[116.09139386895582,34.12785030827647]}"
00000000000000001ed9,32,28,26,62,43,196,26,1,44,-809,-157,-41,27,-12,45,-24,6,21,0,7,-422,81,-20,-60,6,6,0,1,-359,-132,-34,12,-6,-3,7,3,0.0,341.75,0.08916778,100897.336,0.009097334,0.42013398567045057,161.66667,288.42667,2.7879972,"{""type"":""Point"",""coordinates"":[116.04369486498712,34.1728560152089]}"
000000000000000010c6,29,25,21,61,40,195,22,0,35,-1240,-160,-93,196,56,14,-23,8,31,3,22,827,114,86,-152,-84,8,26,-5,-1724,-135,-83,161,56,-9,24,11,0.92740995,328.91666,0.051667783,100923.336,0.008492667,0.7532672823246825,161.66667,286.81,2.7279973,"{""type"":""Point"",""coordinates"":[115.68122345855463,36.53012411430464]}"
00000000000000001cbd,34,28,26,27,22,192,20,1,44,-275,-53,0,26,-2,9,-17,1,3,7,-4,109,2,-19,-21,18,-39,-2,-1,-242,-54,-3,28,0,8,-14,1,0.92740995,320.83334,0.060001116,100910.0,0.007412667,0.330733574844575,161.66667,286.60666,2.0293307,"{""type"":""Point"",""coordinates"":[115.88442469356015,39.401860997441695]}"
00000000000000000a80,30,27,24,46,40,194,26,1,23,-518,-125,-30,33,-48,71,-51,4,19,9,6,-742,72,-8,-45,0,4,-3,3,-51,-109,-40,27,-60,66,-43,1,1.8543341,340.83334,0.13000111,101057.336,0.009032001,0.7226555646639987,162.66667,288.38666,2.1793306,"{""type"":""Point"",""coordinates"":[117.98621305689977,34.098206204473165]}"
00000000000000001be0,37,38,39,59,61,201,52,1,19,270,-88,-15,13,-27,-8,-16,0,14,15,4,909,66,35,-19,0,-36,21,-5,349,-79,-6,6,-38,-22,8,-1,1.1737505,325.25,0.05416778,101175.336,0.008096667,0.5645588990937781,162.66667,286.49667,2.6573305,"{""type"":""Point"",""coordinates"":[116.33932880572954,37.80672015489566]}"
00000000000000001bfb,39,41,44,60,67,202,58,1,19,125,-75,-17,33,-29,12,-30,0,12,16,3,-145,29,34,-43,17,-35,27,0,197,-64,-13,29,-36,-2,-4,0,2.1942604,325.25,0.05416778,101175.336,0.008096667,0.812084623610948,162.66667,286.49667,2.6573305,"{""type"":""Point"",""coordinates"":[116.38298786414383,37.81884890976104]}"
00000000000000001c01,42,45,49,64,72,203,65,1,21,187,-58,-13,19,-19,8,-20,0,9,17,0,365,19,36,-33,6,-36,24,-2,317,-45,-8,11,-24,-5,-3,-1,1.8543341,325.25,0.05416778,101175.336,0.008096667,0.2807560170564133,162.66667,286.49667,2.6573305,"{""type"":""Point"",""coordinates"":[116.33690305475646,37.85603781254676]}"
00000000000000001c3d,38,39,43,62,67,203,58,1,19,222,-85,-11,17,-19,0,-22,0,14,16,3,408,35,29,-30,8,-31,19,-2,325,-69,-8,15,-28,-12,0,-1,0.92740995,325.25,0.05416778,101175.336,0.008096667,0.8294979828598659,162.66667,286.49667,2.6573305,"{""type"":""Point"",""coordinates"":[116.37948301071583,37.86654791372974]}"
00000000000000001c3f,39,40,45,63,68,203,59,1,19,874,-75,-7,38,-53,18,-21,-4,13,16,3,270,38,32,-34,10,-35,14,-1,777,-61,-3,26,-50,0,-2,-3,2.9902036,325.25,0.05416778,101175.336,0.008096667,0.5102955035226849,162.66667,286.49667,2.6573305,"{""type"":""Point"",""coordinates"":[116.309417155863,37.83555716140829]}"
00000000000000001cba,39,40,45,63,70,203,62,1,18,440,-81,-12,17,-31,9,-32,-1,13,17,3,298,29,40,-42,8,-37,37,-1,365,-66,-11,15,-34,-2,-5,-1,0.0,325.25,0.05416778,101175.336,0.008096667,0.9646800723845188,162.66667,286.49667,2.6573305,"{""type"":""Point"",""coordinates"":[116.38325986930809,37.874097171813226]}"
00000000000000000a6b,31,25,21,52,33,194,18,1,4,-592,-130,-70,93,-15,22,-51,4,25,3,13,-397,64,63,-46,-9,-63,1,1,-393,-105,-70,82,-9,-8,-19,3,2.161847,342.66666,0.12500112,101346.0,0.009498,0.6479548164253022,162.66667,288.28,2.488664,"{""type"":""Point"",""coordinates"":[119.7902092745871,33.498581967614186]}"
000000000000000000f4,34,33,33,65,53,199,38,1,55,1331,-127,-29,37,-91,9,37,-6,18,8,5,-1189,35,-23,-23,32,8,-2,6,853,-113,-32,28,-76,-3,42,-3,1.1253912,338.58334,0.072501116,100777.336,0.008744667,0.4967311112095264,162.66667,288.08,2.5179973,"{""type"":""Point"",""coordinates"":[116.42987977082187,34.508376614874386]}"
00000000000000000a8e,34,33,32,62,52,199,37,1,52,241,-120,-22,21,-59,0,17,0,19,9,7,-818,31,-16,-31,6,13,-4,4,25,-116,-27,10,-54,-8,32,0,0.92740995,338.58334,0.072501116,100777.336,0.008744667,0.6531313649037173,162.66667,288.08,2.5179973,"{""type"":""Point"",""coordinates"":[116.42502826887572,34.54125356694144]}"
00000000000000001a08,36,31,28,62,59,200,35,0,50,264,-139,-45,85,-4,100,-90,0,24,4,10,-972,14,11,-88,-56,-20,62,4,500,-121,-62,74,-2,63,-26,-1,0.92740995,338.58334,0.072501116,100777.336,0.008744667,0.32184046472626204,162.66667,288.08,2.5179973,"{""type"":""Point"",""coordinates"":[116.46868732729003,34.53883227506942]}"
00000000000000000081,39,38,40,61,62,202,48,1,88,507,-80,-22,22,-19,23,-48,-2,14,11,2,-858,28,-1,-38,-12,-21,26,4,433,-67,-22,14,-22,14,-23,-1,0.92740995,339.0,0.069167785,100396.664,0.008842667,0.4053159504080369,162.66667,288.62665,2.2179973,"{""type"":""Point"",""coordinates"":[113.55491003942106,35.381272400692744]}"
00000000000000001ddb,37,34,34,55,46,202,36,1,83,224,-98,-32,29,-20,22,-42,0,14,7,2,-944,29,-5,-45,14,-14,22,4,515,-71,-27,19,-28,4,-10,-2,0.92740995,339.0,0.069167785,100396.664,0.008842667,0.30481680577936154,162.66667,288.62665,2.2179973,"{""type"":""Point"",""coordinates"":[113.5023595335062,35.31605358868504]}"
00000000000000001e62,39,37,38,57,55,203,44,1,81,-217,-80,-30,32,7,19,-35,2,14,8,2,-46,35,4,-50,-15,-15,23,0,38,-57,-25,16,-9,11,-15,0,2.4539268,339.0,0.069167785,100396.664,0.008842667,0.5032547890828108,162.66667,288.62665,2.2179973,"{""type"":""Point"",""coordinates"":[113.59668289808975,35.32279129037679]}"
00000000000000001c18,40,39,43,63,64,202,56,1,40,453,-79,-7,6,-18,-5,-12,-1,12,16,2,-261,24,-23,-14,21,0,30,1,349,-60,-20,8,-16,-15,2,-1,0.92740995,327.83334,0.059167784,100989.336,0.00786,0.6416567669209858,162.66667,287.18,1.8339972,"{""type"":""Point"",""coordinates"":[115.05438086886544,37.72749084737803]}"
000000000000000014a8,29,25,25,56,49,197,32,0,247,-728,-154,41,36,-105,86,6,5,21,14,11,-586,142,-52,-41,86,-24,34,3,-1209,-127,10,23,-77,53,55,8,26.711899,305.5,0.08583444,99744.0,0.0067523336,0.5133797727781115,162.66667,283.86,1.2666639,"{""type"":""Point"",""coordinates"":[118.55349989291915,40.27367322170406]}"
000000000000000004a2,43,41,43,58,59,201,52,1,30,183,-65,-9,24,-24,-1,4,0,9,13,0,112,25,-4,-30,2,15,17,0,138,-51,-15,19,-25,0,9,0,0.0,331.08334,0.06750111,101096.0,0.008590001,0.6442294664179347,163.66667,287.26666,3.0686638,"{""type"":""Point"",""coordinates"":[116.21374714276133,36.86268387087064]}"
00000000000000000544,43,42,43,67,70,201,58,1,29,220,-111,4,13,-37,18,-6,0,14,14,4,-203,28,15,-43,18,20,23,1,-28,-84,-10,14,-34,10,10,0,0.0,331.08334,0.06750111,101096.0,0.008590001,0.8984358890246239,163.66667,287.26666,3.0686638,"{""type"":""Point"",""coordinates"":[116.25902039575702,36.894214174419545]}"
00000000000000000dec,32,32,32,66,53,200,34,0,28,309,-135,-35,77,-120,77,-24,0,18,10,6,421,100,30,-60,49,-16,26,-2,2,-101,-39,58,-95,51,1,1,1.4839517,331.08334,0.06750111,101096.0,0.008590001,0.4706107320469547,163.66667,287.26666,3.0686638,"{""type"":""Point"",""coordinates"":[116.20350458764159,36.833846864357994]}"
000000000000000001c0,39,37,39,63,67,202,56,1,21,79,-93,-10,29,-37,4,-7,0,15,16,5,94,24,9,-39,8,-2,26,0,-39,-77,-19,22,-36,-1,9,1,0.0,326.66666,0.06750111,101260.0,0.008026,0.9364974536728358,163.66667,286.62332,2.9213307,"{""type"":""Point"",""coordinates"":[116.71716181529119,37.34426678464278]}"
00000000000000001267,31,28,27,68,48,197,35,0,20,-973,-101,-45,143,29,-29,-18,7,26,4,13,419,75,40,-120,-62,51,30,-3,-948,-90,-38,110,24,-35,14,6,1.8543341,326.66666,0.06750111,101260.0,0.008026,0.7047530272025306,163.66667,286.62332,2.9213307,"{""type"":""Point"",""coordinates"":[116.71608271283621,37.3103107301208]}"
00000000000000000e9f,31,30,29,66,52,197,33,0,26,-550,-165,-4,46,-83,51,0,4,21,11,9,248,95,18,-45,32,-16,33,-1,-710,-140,-16,42,-74,35,19,5,3.607997,328.08334,0.06666778,101120.0,0.008345334,0.6874623272476638,163.66667,286.74,3.0933306,"{""type"":""Point"",""coordinates"":[116.3514575605949,37.16640216182294]}"
000000000000000010a3,25,19,16,38,33,190,17,0,1181,90,-311,55,8,-80,1,100,1,26,0,16,-1277,118,8,20,33,-5,-68,6,-14,-260,21,-20,-100,4,73,1,37.275936,327.5,0.09166778,94930.664,0.008542,0.4831919860712992,163.66667,286.37665,1.2986639,"{""type"":""Point"",""coordinates"":[111.20060724252588,33.64680248663074]}"
00000000000000000237,40,42,45,64,67,201,56,1,40,-192,-92,-10,14,-25,27,-17,2,14,14,3,-281,30,22,-34,12,4,52,1,-343,-78,-14,6,-15,14,7,2,1.4765717,332.75,0.07333445,100524.0,0.009068334,0.48983689414402243,163.66667,287.3933,3.4819973,"{""type"":""Point"",""coordinates"":[116.23368824267237,36.19864791929463]}"
00000000000000001bff,40,40,43,61,67,202,57,1,23,62,-84,-6,22,-32,24,-16,0,13,18,3,-60,12,-3,-33,12,-8,14,0,61,-72,-11,17,-32,12,-1,0,2.5172756,324.91666,0.06083445,101172.0,0.008113334,0.832252190606265,163.66667,286.36667,2.902664,"{""type"":""Point"",""coordinates"":[116.67377476204113,37.61996408457524]}"
00000000000000000283,38,39,42,64,66,201,51,1,40,-36,-120,-13,21,-33,18,-14,1,16,13,5,-322,39,12,-40,22,7,54,1,-237,-94,-18,15,-26,3,17,2,2.9519894,334.25,0.07166778,100970.0,0.009160334,0.7573513523698843,163.66667,287.69666,3.482664,"{""type"":""Point"",""coordinates"":[116.22209903903445,36.23395062233475]}"
000000000000000002c9,30,28,27,64,44,198,28,1,46,-126,-145,0,16,-48,-21,35,1,20,7,8,-166,106,3,-24,44,27,28,0,-305,-123,-10,7,-40,-38,63,2,2.181373,334.25,0.07166778,100970.0,0.009160334,0.8160935699124023,163.66667,287.69666,3.482664,"{""type"":""Point"",""coordinates"":[116.28192679786852,36.22937112555287]}"
00000000000000000335,35,34,33,62,49,198,34,1,38,-187,-118,-8,21,-27,-4,-6,2,18,8,7,-36,63,26,-40,26,21,33,0,-334,-98,-16,15,-22,-18,24,2,1.4769812,334.25,0.07166778,100970.0,0.009160334,0.41118007790037936,163.66667,287.69666,3.482664,"{""type"":""Point"",""coordinates"":[116.2681838484218,36.23449017356222]}"
00000000000000001d05,40,36,36,55,45,202,35,1,177,-308,-97,-12,22,-29,14,1,2,11,6,0,-75,26,-26,-36,14,-15,-11,0,-144,-75,-18,15,-32,0,12,1,2.930945,337.16666,0.07166778,99692.0,0.008656668,0.6168752083201765,163.66667,288.51,2.1953306,"{""type"":""Point"",""coordinates"":[113.29188550468251,35.288295684627336]}"
00000000000000000cf4,29,28,28,48,43,197,32,0,482,296,-118,-13,71,-38,42,-53,0,19,2,7,-247,57,29,-15,-38,-54,37,0,43,-108,-17,62,-36,19,-34,1,7.2336903,320.0,0.09666778,93032.0,0.0076986672,0.3748258224880585,163.66667,285.37,1.9779973,"{""type"":""Point"",""coordinates"":[111.89940634591454,34.12299880633032]}"
00000000000000000f24,30,26,26,55,52,198,36,0,946,213,-128,-8,42,-71,0,24,0,19,8,7,-116,119,44,18,-22,-47,5,0,77,-123,-25,45,-79,-21,41,0,31.322355,313.5,0.087501116,91453.336,0.0072733336,0.5660932046034665,163.66667,284.25665,2.2379973,"{""type"":""Point"",""coordinates"":[111.99912076367168,34.330779538117746]}"
000000000000000014bb,29,29,32,53,45,196,30,0,687,87,-97,-24,28,-76,37,-6,0,13,7,3,-377,37,19,6,2,-59,-13,1,-168,-74,-49,26,-67,4,28,1,5.658858,313.5,0.087501116,91453.336,0.0072733336,0.6965033535675141,163.66667,284.25665,2.2379973,"{""type"":""Point"",""coordinates"":[111.96624381160463,34.396805447416114]}"
00000000000000000261,35,34,35,56,51,200,40,1,37,74,-99,-28,64,-3,35,-24,0,16,9,3,336,26,18,-45,-7,-11,8,-2,234,-76,-43,40,-11,29,-5,0,2.436935,337.41666,0.11333445,100986.0,0.008754667,0.7046178750480061,163.66667,287.99,2.1959972,"{""type"":""Point"",""coordinates"":[117.65958390473484,34.65767623634586]}"
00000000000000000298,35,31,32,62,52,200,40,1,29,119,-115,-12,65,-7,37,-6,0,17,9,5,123,57,26,-21,12,13,8,-1,362,-94,-26,53,-18,30,7,-1,3.8501153,337.41666,0.11333445,100986.0,0.008754667,0.7760424640588429,163.66667,287.99,2.1959972,"{""type"":""Point"",""coordinates"":[117.69488660777498,34.60189288216725]}"
00000000000000000466,38,36,37,55,50,199,40,1,40,245,-89,-20,44,-9,24,-23,0,14,8,2,33,25,17,-25,15,0,3,0,222,-68,-27,27,-14,13,-7,0,2.1699793,337.41666,0.11333445,100986.0,0.008754667,0.45622796078576433,163.66667,287.99,2.1959972,"{""type"":""Point"",""coordinates"":[117.64961335477933,34.689206539894776]}"
00000000000000000561,35,33,32,59,48,200,35,1,36,273,-123,-25,56,-32,28,-7,0,17,8,5,441,64,24,-48,6,3,-3,-3,504,-102,-38,44,-37,15,8,-1,2.169652,337.41666,0.11333445,100986.0,0.008754667,0.6915546493066438,163.66667,287.99,2.1959972,"{""type"":""Point"",""coordinates"":[117.63829615630569,34.642854184444204]}"
00000000000000000331,38,38,39,62,63,201,48,1,35,267,-105,-12,22,-25,7,-16,0,16,12,5,-148,51,4,-29,38,8,50,0,69,-82,-18,10,-15,-10,17,0,1.4793298,336.75,0.076667786,101118.0,0.009279001,0.6541055126514393,164.66667,288.34332,3.5939972,"{""type"":""Point"",""coordinates"":[116.44820667615151,36.43849850585843]}"
00000000000000000d8f,27,23,20,60,47,191,25,0,682,-290,-168,16,39,-83,4,66,3,23,8,12,323,163,-35,-25,42,-7,-15,-2,457,-112,-18,30,-92,-21,106,-1,27.919329,285.91666,0.075834446,93756.0,0.005697667,0.771958228489947,164.66667,280.68665,1.6966639,"{""type"":""Point"",""coordinates"":[119.53365043637602,40.23136527090895]}"
0000000000000000143c,29,21,20,44,33,186,17,0,777,281,-180,-11,42,-48,-27,97,0,23,3,12,-432,74,-74,-69,79,-4,-52,1,887,-147,-58,32,-79,-34,125,-3,13.245769,285.91666,0.075834446,93756.0,0.005697667,0.443693732322501,164.66667,280.68665,1.6966639,"{""type"":""Point"",""coordinates"":[119.54038813806778,40.246994420101295]}"
00000000000000001a98,40,38,36,58,59,200,45,1,26,533,-95,-13,20,1,5,-29,-2,16,14,4,599,6,8,-38,-25,-2,5,-3,338,-80,-19,17,-11,8,-7,-1,2.9938664,342.5,0.12833445,101087.336,0.009138667,0.7469068091999941,164.66667,288.78665,2.4366639,"{""type"":""Point"",""coordinates"":[117.27879005207373,33.51124581460598]}"
00000000000000001c2f,41,40,42,60,63,200,55,1,24,485,-85,-5,39,-47,26,-25,-2,13,17,4,-91,22,32,-13,30,-28,34,0,110,-75,-6,24,-34,5,-8,0,0.92740995,324.83334,0.05333445,101100.0,0.008178334,0.7433818245552462,164.66667,286.41998,2.8619974,"{""type"":""Point"",""coordinates"":[116.07711136828168,37.56202252548677]}"
00000000000000001c69,40,39,41,58,61,202,52,1,23,375,-87,-5,33,-50,34,-19,-1,13,16,4,-125,23,15,-11,30,-35,30,0,-40,-72,-7,17,-31,9,-2,0,0.92740995,324.83334,0.05333445,101100.0,0.008178334,0.6471197225936455,164.66667,286.41998,2.8619974,"{""type"":""Point"",""coordinates"":[116.0480068157058,37.58304272785271]}"
00000000000000000460,34,33,37,57,59,201,48,1,26,388,-100,-7,31,-57,15,-24,-1,15,15,5,-86,42,19,-14,22,-14,21,0,-122,-94,-9,22,-45,11,-8,1,1.4906626,325.66666,0.057501115,101087.336,0.008285333,0.9892196101115607,164.66667,286.44666,3.0319974,"{""type"":""Point"",""coordinates"":[116.14044398054374,37.39304935016749]}"
0000000000000000115e,29,23,21,58,42,197,23,0,137,-312,-140,17,34,-115,65,16,3,19,7,8,-31,123,-31,-21,68,-28,4,0,-516,-119,-11,29,-104,40,60,4,10.166098,306.33334,0.08166778,100236.664,0.006991334,0.32327118680243594,164.66667,284.14334,1.5653305,"{""type"":""Point"",""coordinates"":[118.9992405524237,40.07182309431772]}"
000000000000000006a0,41,41,41,66,69,203,56,1,30,83,-106,-63,55,-37,69,-49,0,21,14,9,-246,11,-33,-70,28,-45,-20,1,-232,-91,-69,38,-17,42,-36,2,2.7802885,342.33334,0.11583445,101018.664,0.009168333,0.7092529553244842,164.66667,288.76666,2.682664,"{""type"":""Point"",""coordinates"":[116.58322379694881,33.64814913514887]}"
00000000000000000773,39,38,41,70,67,203,49,1,31,-419,-119,-71,43,-55,62,-33,3,22,12,10,-88,16,-52,-75,44,-43,-12,0,-448,-103,-70,23,-42,34,-21,3,2.41181,342.33334,0.11583445,101018.664,0.009168333,0.3326180616730945,164.66667,288.76666,2.682664,"{""type"":""Point"",""coordinates"":[116.53040128586969,33.6311733374384]}"
00000000000000001a81,37,35,34,56,50,202,38,1,34,-333,-87,-33,24,-3,7,-8,2,14,12,3,-285,4,-40,-42,14,-22,-22,1,-323,-85,-38,21,1,0,-7,2,2.163126,342.33334,0.11583445,101018.664,0.009168333,0.6944443930179683,164.66667,288.76666,2.682664,"{""type"":""Point"",""coordinates"":[116.55088193700817,33.69126864233569]}"
00000000000000001b47,38,36,39,54,59,202,49,1,30,-337,-83,-51,26,-4,49,-45,2,14,14,4,-852,-6,-32,-46,42,-50,-28,4,-487,-71,-53,24,8,29,-36,3,0.92740995,342.33334,0.11583445,101018.664,0.009168333,0.4002385297859612,164.66667,288.76666,2.682664,"{""type"":""Point"",""coordinates"":[116.56031739483724,33.672946196107084]}"
00000000000000001b65,37,29,24,27,24,195,21,1,30,174,-60,-30,44,-8,37,-28,0,4,4,-3,978,-45,-59,-22,-11,-47,13,-6,115,-66,-35,51,1,32,-19,0,1.1134427,342.33334,0.11583445,101018.664,0.009168333,0.6920858643021413,164.66667,288.76666,2.682664,"{""type"":""Point"",""coordinates"":[116.59238724961367,33.60341543338071]}"
00000000000000000861,35,35,37,50,52,201,42,1,156,123,-55,11,8,-49,30,5,0,10,12,0,-63,61,-50,8,40,-18,21,0,70,-46,-2,8,-44,17,23,0,1.8543341,306.66666,0.080001116,100308.664,0.006996667,0.4428944537411915,164.66667,284.23666,1.6113305,"{""type"":""Point"",""coordinates"":[119.07577656290503,40.075867498973196]}"
00000000000000001572,30,29,31,57,57,200,39,0,112,-209,-122,8,36,-108,95,-9,2,16,10,5,-112,88,-50,-24,62,-52,30,0,-199,-96,-13,36,-92,69,19,2,3.7472274,306.66666,0.080001116,100308.664,0.006996667,0.49268816161548035,164.66667,284.23666,1.6113305,"{""type"":""Point"",""coordinates"":[119.04451826452038,40.073169742835866]}"
000000000000000012f4,31,31,35,58,58,198,44,0,743,36,-44,-31,53,-31,14,10,0,18,13,6,-767,25,35,-44,-15,-39,2,4,-262,-25,-55,47,-34,-10,43,2,10.096576,317.16666,0.07000112,92981.336,0.007209667,0.3682915509730058,164.66667,285.06998,2.1759973,"{""type"":""Point"",""coordinates"":[111.69890286704633,34.85117446745909]}"
0000000000000000184a,28,26,19,63,36,196,17,0,1,-178,-184,-88,112,-40,104,-93,3,33,-4,18,465,111,74,-82,-59,-84,53,-4,-658,-135,-53,72,-14,79,-74,5,2.8741484,346.16666,0.12583445,101336.0,0.009969001,0.7208786830850403,164.66667,288.65332,2.8313305,"{""type"":""Point"",""coordinates"":[120.83638572734237,32.46426226456005]}"
0000000000000000184c,29,25,19,73,36,198,15,0,6,-91,-156,-81,101,-15,75,-95,2,29,-1,15,422,126,71,-60,-37,-49,59,-3,-738,-120,-46,67,-2,55,-74,5,2.1553004,346.16666,0.12583445,101336.0,0.009969001,0.4127300572447947,164.66667,288.65332,2.8313305,"{""type"":""Point"",""coordinates"":[120.86414363140004,32.47665856548863]}"
000000000000000004f6,40,41,47,62,74,201,64,1,31,-14,-77,-13,27,-9,10,-23,0,13,17,3,-286,3,9,-30,10,26,54,1,-109,-63,-14,17,-9,2,0,1,1.4801991,337.75,0.07833445,101186.0,0.009155001,0.9960962699700192,164.66667,288.56332,3.424664,"{""type"":""Point"",""coordinates"":[116.51989118468673,36.51368786782163]}"
00000000000000001bea,40,42,47,64,72,204,62,1,14,288,-61,-4,22,-36,15,-7,0,12,19,2,-102,4,1,-39,25,-20,1,0,197,-52,-7,15,-28,4,3,0,0.92740995,323.83334,0.059167784,101250.0,0.007924001,0.8749671724288248,164.66667,286.44,2.780664,"{""type"":""Point"",""coordinates"":[116.97075535130169,37.95224737687592]}"
00000000000000000fa7,29,24,19,56,31,196,14,0,31,-496,-172,-50,93,-48,132,-67,4,28,1,12,874,127,21,-48,44,-64,-12,-6,-525,-133,-55,58,-45,93,-27,4,2.432953,337.33334,0.11166778,101035.336,0.008885,0.6186478738720814,165.66667,288.08667,2.2799973,"{""type"":""Point"",""coordinates"":[118.22902448656306,34.498673610982095]}"
0000000000000000199c,33,33,31,56,56,199,34,0,32,-156,-158,-112,133,25,147,-77,2,22,0,9,-838,18,0,-86,-84,9,53,3,-32,-133,-87,100,26,95,-25,1,5.8706694,341.0,0.11166778,100971.336,0.009043334,0.7992171149809894,165.66667,288.60666,2.5453305,"{""type"":""Point"",""coordinates"":[116.68455240928732,33.96750103439456]}"
00000000000000001e68,37,31,26,27,24,193,23,1,36,-144,-66,-48,55,13,36,-34,1,6,2,-2,-787,-5,-31,-35,-16,-19,39,3,49,-63,-38,49,13,27,-25,0,5.251407,341.0,0.11166778,100971.336,0.009043334,0.39329747944746196,165.66667,288.60666,2.5453305,"{""type"":""Point"",""coordinates"":[116.62095225096202,33.924381527207736]}"
00000000000000000af5,28,24,20,50,40,195,21,0,331,343,-143,26,32,-47,-3,19,0,18,7,8,-24,132,-29,-39,48,-17,-30,0,320,-138,7,38,-42,-8,23,0,23.899488,309.41666,0.06666778,98473.336,0.006755334,0.8456677784862432,165.66667,285.06665,2.366664,"{""type"":""Point"",""coordinates"":[116.07495762247284,39.85623001748467]}"
00000000000000000dd2,33,28,26,29,28,188,21,0,342,124,-142,26,9,-16,12,3,0,10,6,2,83,38,-58,-22,47,-9,-25,-1,146,-144,11,15,-14,9,12,0,22.971083,309.41666,0.06666778,98473.336,0.006755334,0.5130284182467422,165.66667,285.06665,2.366664,"{""type"":""Point"",""coordinates"":[116.0170160633844,39.89853796827976]}"
00000000000000001318,32,30,28,67,44,199,29,0,4,-417,-65,-38,20,-90,1,-33,3,25,4,12,51,58,21,35,71,32,17,-1,-134,-56,-23,22,-76,3,-27,2,1.4795966,321.25,0.08250111,101018.0,0.007848,0.6613593040244449,165.66667,285.94666,3.9113307,"{""type"":""Point"",""coordinates"":[120.68519990612526,36.46167245403319]}"
000000000000000014a1,25,22,18,51,38,192,23,0,948,-360,-112,-21,38,-54,-40,98,3,25,6,13,-494,36,30,-25,8,30,-38,2,-886,-66,-54,29,-61,-75,134,6,54.509567,313.66666,0.07333445,92093.336,0.0071280007,0.3770568288109667,165.66667,284.51334,2.2859974,"{""type"":""Point"",""coordinates"":[111.83176178293375,34.897798828073924]}"
000000000000000019ce,28,25,21,56,35,195,18,0,10,13,-90,-34,102,3,-5,-80,1,28,0,12,-226,30,18,-55,-32,-32,45,0,-22,-63,-47,92,32,-44,-38,1,2.901832,340.66666,0.11583445,101264.0,0.0091056675,0.401290893735444,165.66667,288.41333,1.9346639,"{""type"":""Point"",""coordinates"":[119.0563750142215,33.89473742340443]}"
0000000000000000191f,40,39,38,66,60,201,38,0,25,-42,-121,-97,107,-55,74,-13,1,22,10,9,29,26,32,-97,6,-38,17,0,235,-101,-97,81,-51,45,1,0,5.235529,342.25,0.12416778,101059.336,0.009215667,0.7017896895867951,165.66667,288.76,2.5139973,"{""type"":""Point"",""coordinates"":[116.82657477783955,33.561642574712025]}"
00000000000000001132,27,23,19,28,23,187,13,0,672,518,-212,24,13,-38,5,14,-1,17,0,7,-175,38,-50,-28,16,2,-13,0,112,-225,22,-28,-69,13,31,0,22.847239,314.16666,0.08833445,91484.0,0.007797334,0.3158429491647389,165.66667,284.17334,1.0226638,"{""type"":""Point"",""coordinates"":[111.15856683779398,33.72064520007579]}"
00000000000000001516,28,24,21,33,30,188,20,0,644,246,-160,17,15,-45,-5,13,0,11,3,2,-734,89,-21,-10,-1,-10,-20,3,153,-159,23,-16,-74,-2,14,0,12.690825,314.16666,0.08833445,91484.0,0.007797334,0.6189439140646222,165.66667,284.17334,1.0226638,"{""type"":""Point"",""coordinates"":[111.16153213999452,33.713100401093364]}"
000000000000000011e6,30,27,25,55,39,197,24,0,79,-109,-116,-19,45,-70,45,-10,1,17,8,8,20,70,18,-38,24,-12,3,0,334,-91,-31,41,-79,29,7,0,2.3057857,322.0,0.07000112,100634.0,0.008096334,0.2751294605585769,165.66667,285.68997,3.2239974,"{""type"":""Point"",""coordinates"":[119.11485612453748,36.480806456653525]}"
