system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,split,srad,temp,wind,.geo
00000000000000001271,42,39,33,69,57,200,47,0,28,-1219,-204,37,-8,-167,161,-64,6,25,5,12,1066,114,-44,-69,81,-66,38,-5,-685,-131,28,-35,-125,90,-40,4,1.1639801,326.83334,0.06333445,101042.0,0.0076730005,0.733645494374491,162.33333,286.78998,2.5919971,"{""type"":""Point"",""coordinates"":[115.94991105163106,37.18230331617953]}"
00000000000000001a58,34,31,30,53,45,200,32,1,24,76,-121,8,6,-7,35,-39,0,17,11,5,-580,61,-13,-2,-5,-35,10,2,-343,-98,-3,10,-2,24,-28,2,2.4070146,346.08334,0.11500111,101096.0,0.009334667,0.5385625158908447,162.33333,289.38998,2.0919971,"{""type"":""Point"",""coordinates"":[117.1426938288215,33.4287836588246]}"
0000000000000000132e,29,27,22,59,46,200,26,0,518,-317,-151,47,-23,-43,0,44,2,17,8,5,-1107,76,-20,-21,31,-2,40,4,-454,-119,31,-26,-36,-16,60,2,26.25642,326.08334,0.10583445,99068.0,0.007389667,0.7493266479811403,162.33333,287.12,2.6839974,"{""type"":""Point"",""coordinates"":[117.80079917599643,36.53389651379586]}"
00000000000000001194,36,31,27,54,37,200,17,0,21,481,-54,-16,55,42,12,-127,0,25,-4,10,220,75,19,-75,-67,-12,108,-2,376,-19,8,35,27,24,-80,0,2.7802885,329.83334,0.087501116,101308.0,0.0072970004,0.4596714178967912,162.33333,287.86,2.5539973,"{""type"":""Point"",""coordinates"":[117.50058127937108,36.900679870947044]}"
0000000000000000194f,29,25,19,72,30,194,12,0,1,958,-92,-75,81,-56,94,-92,-2,36,-4,19,-394,153,27,-34,3,-42,-19,0,848,-41,-34,19,-39,29,-42,-2,0.92740995,340.58334,0.11333445,101352.0,0.009314334,0.822006695423854,162.33333,288.1733,2.5653305,"{""type"":""Point"",""coordinates"":[119.62932044947772,33.70259029991039]}"
0000000000000000127a,27,20,19,44,38,188,19,0,661,-16,-219,58,2,-58,-2,41,1,26,3,14,-958,160,-18,-11,60,-3,-18,3,-719,-166,30,7,-74,6,54,4,15.350562,289.25,0.059167784,94906.0,0.0052580005,0.7740419408195347,162.33333,281.17334,1.3639972,"{""type"":""Point"",""coordinates"":[118.7752911202165,40.67414508731403]}"
000000000000000014c4,27,26,22,81,57,196,32,0,591,-821,-190,68,21,-45,29,12,5,24,12,12,-1761,168,9,-15,16,-8,18,8,-1190,-147,42,11,-35,24,20,6,28.23072,289.25,0.059167784,94906.0,0.0052580005,0.8876074667375693,162.33333,281.17334,1.3639972,"{""type"":""Point"",""coordinates"":[118.78580122139948,40.62832782398987]}"
00000000000000000b4e,25,19,15,22,25,178,14,0,877,1175,-198,65,-28,0,-31,20,-4,17,0,6,-893,95,-33,-26,78,11,-44,3,993,-195,40,-39,-8,-21,13,-3,23.324696,278.33334,0.054167785,90689.336,0.004745667,0.7008668409769795,163.33333,279.37,1.6893306,"{""type"":""Point"",""coordinates"":[117.31085990685013,41.15034140701362]}"
00000000000000000c0c,28,22,21,31,36,175,22,0,804,275,-159,63,-35,-5,-7,11,0,13,6,3,-834,76,-19,-47,85,3,-44,3,-140,-154,53,-34,-11,-11,-1,1,14.493909,278.33334,0.054167785,90689.336,0.004745667,0.29399358022987154,163.33333,279.37,1.6893306,"{""type"":""Point"",""coordinates"":[117.31759760854186,41.15519290895977]}"
0000000000000000018e,37,34,34,57,50,200,37,1,86,-452,-151,12,13,-23,44,-26,2,15,7,5,-798,65,19,-34,9,34,42,3,-294,-116,2,19,-21,29,-1,2,2.1796079,333.08334,0.120001115,100422.0,0.008891667,0.8282427196583014,163.33333,287.9,5.0079975,"{""type"":""Point"",""coordinates"":[116.88640253667364,35.99975863500779]}"
000000000000000002fc,38,35,35,52,49,203,41,1,88,-343,-117,12,8,-16,31,-32,2,13,7,2,-868,54,5,-31,27,21,66,3,-380,-96,6,14,-16,20,-9,2,0.0,333.08334,0.120001115,100422.0,0.008891667,0.8281112116655374,163.33333,287.9,5.0079975,"{""type"":""Point"",""coordinates"":[116.86214948604395,35.993832489707756]}"
000000000000000003f0,37,31,29,58,49,199,38,1,84,43,-148,2,14,-33,27,-23,0,15,7,5,-1645,49,22,-32,36,34,30,7,22,-125,-3,18,-29,15,0,0,2.289255,333.08334,0.120001115,100422.0,0.008891667,0.8290340300801183,163.33333,287.9,5.0079975,"{""type"":""Point"",""coordinates"":[116.89475889204779,35.91702447406215]}"
00000000000000000113,42,40,41,51,52,201,46,1,68,27,-57,0,2,-16,18,-8,0,7,10,-2,-870,26,-12,-23,-6,-41,40,3,-147,-49,-3,3,-15,11,0,1,2.185741,323.25,0.08416778,99450.664,0.006994,0.7452403065046105,163.33333,286.64667,2.125997,"{""type"":""Point"",""coordinates"":[118.16569633340201,36.78506875793435]}"
00000000000000001962,36,30,25,30,20,184,12,0,-1,1254,-293,144,-70,-79,71,-83,-4,21,-3,11,-2795,72,40,-4,71,49,74,12,765,-176,84,-48,-51,36,-48,-2,0.92740995,343.0,0.11083445,101612.664,0.009371667,0.4252815790498271,163.33333,288.6,2.4266639,"{""type"":""Point"",""coordinates"":[119.54496763484967,33.34011889347788]}"
0000000000000000181c,33,28,24,41,32,189,20,0,1,167,-100,-108,96,13,198,-142,0,22,4,9,-37,140,-1,-146,-8,-36,55,0,596,-39,-74,54,-10,147,-37,-1,1.1011374,347.41666,0.11916778,101386.0,0.009841334,0.7663471876642381,163.33333,289.13666,2.4726639,"{""type"":""Point"",""coordinates"":[120.17208222970314,32.627037289415036]}"
000000000000000003dd,39,38,41,60,67,221,56,1,64,-153,-86,29,0,-28,21,-11,1,10,15,0,1323,84,-17,-35,32,-70,4,-6,24,-55,3,3,-26,11,-4,0,4.92813,325.5,0.083334446,100712.0,0.007832667,0.6600245580403639,163.33333,286.58,3.3879974,"{""type"":""Point"",""coordinates"":[119.74762931862773,35.880642668567084]}"
00000000000000000ce3,32,25,22,41,27,184,16,0,70,364,-92,30,-12,-55,8,-32,0,19,1,8,1343,41,-37,-4,60,-24,29,-7,-27,-87,5,-33,-58,-38,-45,1,10.588355,325.5,0.083334446,100712.0,0.007832667,0.4622483917144674,163.33333,286.58,3.3879974,"{""type"":""Point"",""coordinates"":[119.73064906181622,35.825938416843414]}"
000000000000000011dc,31,22,20,29,31,188,18,0,312,473,-202,11,47,-51,39,-13,-1,19,4,5,-1700,99,-15,-2,22,-31,3,7,392,-171,-18,66,-70,47,-24,0,30.023718,297.0,0.08250111,98361.336,0.0061170002,0.27296746133859573,163.33333,282.43,1.8979973,"{""type"":""Point"",""coordinates"":[119.7171736584327,40.13623480903475]}"
00000000000000000c5a,28,25,23,55,53,191,37,0,855,247,-136,53,-4,-56,5,16,0,19,12,8,-1184,149,-13,-45,58,-7,-33,5,-48,-104,27,-17,-47,2,13,1,26.267307,312.5,0.052501116,97717.336,0.005974667,0.6932951759657447,163.33333,285.85333,2.166664,"{""type"":""Point"",""coordinates"":[115.53920109000238,39.69452963598356]}"
000000000000000004ff,40,36,35,58,48,200,34,1,101,-1169,-174,13,12,-85,49,17,6,17,7,4,-752,72,32,-19,35,22,37,3,-824,-139,7,12,-73,28,41,4,1.1478106,330.33334,0.10833445,100241.336,0.008529334,0.86576298021865,163.33333,287.47,4.674664,"{""type"":""Point"",""coordinates"":[116.65328965180163,36.10432455471109]}"
00000000000000000b45,37,34,31,62,53,200,35,0,88,-2191,-153,68,28,-59,68,-15,11,22,7,8,80,94,0,-37,-14,29,83,0,-1573,-103,57,21,-42,41,19,8,1.4756445,330.33334,0.10833445,100241.336,0.008529334,0.4093300171791311,163.33333,287.47,4.674664,"{""type"":""Point"",""coordinates"":[116.64359110701035,36.11726040686714]}"
00000000000000000de5,46,46,47,69,65,203,53,0,35,-623,-216,70,-25,-179,150,-73,4,26,6,11,179,77,-38,-29,153,-42,54,-1,-582,-133,42,-46,-124,76,-34,3,0.0,328.0,0.06250112,100976.0,0.0076703336,0.6770820559351488,163.33333,287.10333,2.3599973,"{""type"":""Point"",""coordinates"":[115.4537691729194,37.0203353886152]}"
00000000000000000e65,42,39,41,72,62,200,51,0,33,-556,-205,97,-34,-167,133,-89,3,25,6,11,829,113,-44,-39,118,-49,31,-4,-554,-131,54,-50,-124,73,-45,3,1.4868603,328.0,0.06250112,100976.0,0.0076703336,0.5292637359587354,163.33333,287.10333,2.3599973,"{""type"":""Point"",""coordinates"":[115.44865012491005,37.07827694770369]}"
000000000000000019db,30,26,26,65,51,195,28,0,3,255,-118,-118,62,-229,91,12,0,23,7,10,-341,130,71,-37,88,-66,-40,1,510,-62,-103,31,-176,38,20,-1,1.4544482,339.08334,0.11416778,101314.664,0.009313,0.8900701798576087,163.33333,287.99664,3.0013306,"{""type"":""Point"",""coordinates"":[120.05134760958005,34.15102871555228]}"
00000000000000000111,37,35,34,60,51,200,39,1,136,-1252,-122,15,-25,-94,19,24,6,18,8,6,357,70,24,-16,61,27,32,-2,-1132,-106,2,-24,-80,8,39,6,8.960218,324.66666,0.11416779,98756.0,0.007937667,0.5230035126438246,163.33333,286.66,4.4313307,"{""type"":""Point"",""coordinates"":[116.61637275418013,36.34471469250236]}"
00000000000000000ab0,39,36,35,62,59,201,43,0,280,41,-137,39,-13,-59,44,0,0,13,12,3,-958,50,21,-47,30,27,69,4,-55,-120,35,-17,-48,30,18,0,22.739843,324.66666,0.11416779,98756.0,0.007937667,0.7142188934149714,163.33333,286.66,4.4313307,"{""type"":""Point"",""coordinates"":[116.65598740793894,36.33743743958313]}"
00000000000000000f90,33,30,32,62,49,201,36,0,79,392,-84,4,94,22,32,-93,0,25,2,11,-725,44,-4,-113,-55,-27,72,2,557,-44,4,75,25,1,-38,-1,2.1788847,324.91666,0.105001114,100538.664,0.007800667,0.6003600630208042,163.33333,286.35333,2.950664,"{""type"":""Point"",""coordinates"":[119.21321943467538,35.90462817313357]}"
00000000000000001956,33,28,25,50,35,189,23,0,2,1663,-174,-43,54,-68,90,-127,-6,28,2,13,-366,134,26,-61,-23,-68,45,0,1737,-100,-15,16,-53,37,-85,-7,1.1095948,342.16666,0.11333445,101410.0,0.009267334,0.6694304022396603,163.33333,288.50665,2.4019973,"{""type"":""Point"",""coordinates"":[119.32937455801661,33.30292999069214]}"
00000000000000000a6c,40,33,32,59,54,207,38,1,3,-995,-105,-51,40,-56,54,-18,5,21,6,6,478,99,1,-35,0,-41,34,-2,-639,-48,-35,3,-33,-1,0,3,1.4533503,338.75,0.13166778,101324.664,0.009117001,0.9520476772309363,163.33333,288.04,2.394664,"{""type"":""Point"",""coordinates"":[119.32209730509742,34.043229947585225]}"
000000000000000000ed,38,37,40,59,64,200,54,1,7,-5,-44,-20,31,-20,34,-23,0,14,10,2,-811,39,23,-42,-75,-28,62,3,-471,-39,-25,5,-14,11,-16,2,2.2394092,338.58334,0.13166778,101286.0,0.008968,0.6110879698866502,163.33333,288.08,2.1493306,"{""type"":""Point"",""coordinates"":[118.90868958733137,34.114914456120424]}"
000000000000000019ba,28,23,17,74,26,193,12,0,7,142,-78,-47,116,-21,74,-31,0,28,-3,11,656,87,49,-117,-73,-22,16,-4,-29,-47,-38,89,-19,33,0,1,3.4832249,338.58334,0.13166778,101286.0,0.008968,0.9930548358648948,163.33333,288.08,2.1493306,"{""type"":""Point"",""coordinates"":[118.93294709706211,34.14267236017812]}"
000000000000000019bf,31,26,23,58,30,195,13,0,4,-218,-95,-39,59,-58,57,-25,2,21,0,7,441,138,12,-55,-29,-32,14,-2,-305,-63,-33,41,-52,25,0,2,2.166149,338.58334,0.13166778,101286.0,0.008968,0.9273243172923686,163.33333,288.08,2.1493306,"{""type"":""Point"",""coordinates"":[118.91165488953189,34.13863241462371]}"
000000000000000018c6,29,24,17,63,29,191,14,0,3,-213,-85,-113,125,-33,186,-94,2,28,-1,12,305,102,56,-95,-37,-94,52,-2,1353,-26,-94,81,-4,120,-65,-5,1.1035028,345.91666,0.112501115,101346.0,0.009717001,0.6603391608498366,163.33333,288.92334,2.4513307,"{""type"":""Point"",""coordinates"":[120.0561991115262,32.8183773156184]}"
00000000000000001835,37,32,26,18,8,186,6,0,4,489,-12,0,12,31,19,26,-2,-7,-3,-15,-414,9,14,-5,71,85,86,0,280,-25,36,19,55,39,39,-1,5.5426164,348.83334,0.12666778,101348.0,0.010259001,0.7292731574399565,164.33333,289.14334,3.0019972,"{""type"":""Point"",""coordinates"":[121.38831096023263,32.22818407748747]}"
00000000000000001343,41,38,40,74,60,200,43,0,30,393,-216,88,-55,-174,120,-59,0,26,5,11,-622,87,-103,-89,70,-75,0,2,179,-122,62,-83,-119,39,-29,0,2.5069208,326.75,0.05750112,101006.0,0.0075386674,0.31225904594138265,164.33333,287.04,2.3199973,"{""type"":""Point"",""coordinates"":[115.44002622347269,37.26261172615209]}"
00000000000000000410,39,36,38,64,60,201,51,1,19,720,-75,0,10,-41,14,-15,-2,14,9,3,-39,71,60,-46,7,-20,26,0,274,-62,2,3,-43,22,-9,0,1.4886677,325.41666,0.072501116,101188.0,0.0073773335,0.8936328300165143,164.33333,287.04,2.6406639,"{""type"":""Point"",""coordinates"":[117.60083524835571,37.2286556716301]}"
00000000000000001a10,36,34,35,58,55,201,42,0,22,-1082,-57,2,46,-106,85,-87,6,23,5,9,537,55,28,-66,-7,-39,69,-3,-637,-33,-6,39,-90,42,-48,4,1.12547,336.16666,0.11666778,101133.336,0.008713334,0.6055251197919346,164.33333,287.88666,2.0333304,"{""type"":""Point"",""coordinates"":[118.83727708396047,34.5140352141112]}"
0000000000000000105a,34,32,29,58,51,202,36,0,48,-42,-131,-4,58,-60,69,-54,1,20,8,7,-254,89,1,-73,23,-75,56,0,134,-86,-20,38,-25,5,-9,0,1.154395,322.75,0.07166778,100674.0,0.007537667,0.5159323605197162,164.33333,286.12332,3.2393305,"{""type"":""Point"",""coordinates"":[119.46250101996723,36.550337219379905]}"
00000000000000000bbf,29,25,23,49,42,200,27,0,492,-375,-141,49,-9,-65,56,-10,2,17,11,9,-1145,96,-37,-32,67,0,24,5,-1081,-146,42,1,-73,75,-13,5,10.992985,289.08334,0.05583445,95445.336,0.005259,0.8063610514551496,164.33333,281.32666,1.3839972,"{""type"":""Point"",""coordinates"":[118.62167954802631,40.807811100492124]}"
000000000000000002ae,38,35,36,58,57,200,46,1,23,145,-113,-29,32,-20,15,-39,0,15,7,3,-998,26,22,-27,-13,-26,70,4,-301,-84,-30,29,-26,11,-8,2,0.92740995,328.25,0.08666778,101174.0,0.0073630004,0.6741017416993689,164.33333,287.63,2.4059973,"{""type"":""Point"",""coordinates"":[117.8552358816569,36.96724533147288]}"
0000000000000000041d,36,33,34,62,54,200,44,1,22,133,-139,-10,34,-43,19,-21,0,19,6,6,-769,37,9,-31,0,-27,49,3,-255,-104,-19,25,-39,3,9,2,2.4980788,328.25,0.08666778,101174.0,0.0073630004,0.6742772654334951,164.33333,287.63,2.4059973,"{""type"":""Point"",""coordinates"":[117.81130927717939,36.95188372834376]}"
00000000000000000479,39,38,41,61,63,201,55,1,20,457,-89,-8,17,-9,17,-38,-1,13,10,2,-876,38,15,-16,-25,-37,58,3,-59,-69,-6,11,-15,13,-18,0,1.8543341,328.25,0.08666778,101174.0,0.0073630004,0.2625516713615258,164.33333,287.63,2.4059973,"{""type"":""Point"",""coordinates"":[117.81589323306234,36.97748788659265]}"
000000000000000014eb,39,33,30,60,49,200,37,0,16,-377,-113,19,87,-2,37,-99,3,25,2,10,-989,53,-8,-102,-39,-14,94,3,-572,-75,16,59,-5,22,-48,3,1.8543341,328.25,0.08666778,101174.0,0.0073630004,0.299316014198443,164.33333,287.63,2.4059973,"{""type"":""Point"",""coordinates"":[117.809690623497,36.99931518624927]}"
0000000000000000125a,40,37,38,76,63,230,43,0,16,424,-92,58,51,-46,92,-118,0,27,8,13,1751,102,-27,-59,-51,-72,28,-8,857,-48,31,27,-24,38,-82,-2,1.1412822,327.33334,0.083334446,101390.0,0.007923667,0.6382670148285665,165.33333,287.01334,3.0879974,"{""type"":""Point"",""coordinates"":[119.69588591000354,35.652381285641184]}"
000000000000000018b5,31,27,23,56,36,193,18,0,2,108,-141,-58,97,-53,81,-59,0,28,3,12,401,158,56,-77,-41,-40,15,-2,477,-78,-38,64,-42,17,-14,-1,1.1069026,344.08334,0.11000112,101324.0,0.009383,0.8327017000964398,165.33333,288.8933,2.5153306,"{""type"":""Point"",""coordinates"":[119.50750672689968,33.09029775695858]}"
00000000000000000a48,31,27,25,48,39,193,25,1,5,1573,-95,-6,25,-48,10,-90,-6,25,4,11,303,115,5,-2,-36,16,32,-2,1905,-36,2,3,-43,-34,-66,-7,0.92740995,344.0,0.10916778,101326.0,0.009347334,0.8395756305521817,165.33333,288.90332,2.5139973,"{""type"":""Point"",""coordinates"":[119.45954017686776,33.0143012977047]}"
000000000000000018c0,30,25,19,49,37,193,22,0,3,434,-171,6,16,-75,15,-30,0,27,2,12,106,198,34,-50,18,-39,31,-1,1068,-97,3,4,-81,-23,-19,-3,0.0,344.0,0.10916778,101326.0,0.009347334,0.6323999071096089,165.33333,288.90332,2.5139973,"{""type"":""Point"",""coordinates"":[119.48756562698865,33.069545100655844]}"
00000000000000000d1b,30,26,29,45,61,193,45,0,700,-384,-56,51,-17,-17,4,10,2,13,11,1,-237,151,-83,-63,91,10,24,1,-1272,-49,26,-28,-13,1,-8,6,6.5796447,285.16666,0.052501116,93391.336,0.0050473334,0.5680488294564836,165.33333,280.94666,1.7886639,"{""type"":""Point"",""coordinates"":[117.17368458114296,41.28481897658345]}"
00000000000000001a18,33,30,28,64,44,200,26,0,2,-773,-105,-55,38,-125,59,20,4,24,2,9,233,151,78,-69,-2,2,-26,-1,-99,-45,-49,16,-86,7,25,1,1.4590728,335.75,0.11750112,101322.0,0.008829,0.7551173627768876,165.33333,287.86667,2.442664,"{""type"":""Point"",""coordinates"":[119.32533015336115,34.59838802873924]}"
00000000000000000e9a,44,47,51,76,82,205,65,0,151,-200,-136,55,0,-90,85,-53,1,16,15,5,585,134,-6,-25,13,-76,55,-2,-35,-101,38,1,-81,67,-39,1,1.1405689,320.58334,0.09583445,99080.0,0.007608667,0.298026511100396,165.33333,285.73666,2.8313305,"{""type"":""Point"",""coordinates"":[119.3420384050084,35.60252407676261]}"
00000000000000001159,40,39,45,69,64,203,49,0,118,100,-91,38,11,-78,73,-37,0,19,12,7,-2,104,11,-57,11,-60,23,0,204,-53,11,18,-71,53,-12,0,7.3140893,320.58334,0.09583445,99080.0,0.007608667,0.4823046595671385,165.33333,285.73666,2.8313305,"{""type"":""Point"",""coordinates"":[119.35470671110126,35.65831189004227]}"
00000000000000001a1a,36,33,31,31,14,185,9,0,-3,117,-21,-20,19,-30,16,-7,0,1,-1,-7,-412,-15,7,33,24,42,-49,0,239,-26,-20,12,-30,13,0,-1,5.139948,337.0,0.112501115,101550.664,0.0090270005,0.3370610735853231,165.33333,287.95667,2.8346639,"{""type"":""Point"",""coordinates"":[119.81662053012666,34.410552855963886]}"
00000000000000001a1e,37,34,30,27,9,183,6,0,-1,386,-20,-7,15,-12,0,-28,-1,-2,-3,-10,-363,-26,0,-3,47,21,-83,0,482,-34,-3,17,-9,-1,-27,-2,2.1681533,337.0,0.112501115,101550.664,0.0090270005,0.7604049853192896,165.33333,287.95667,2.8346639,"{""type"":""Point"",""coordinates"":[119.89908268590804,34.428875302192495]}"
00000000000000001523,25,18,13,33,24,186,11,0,868,654,-306,121,-46,-32,0,11,-2,21,-4,11,-1316,138,-69,-22,66,20,-58,5,136,-305,97,-83,-41,-12,33,0,29.306612,278.25,0.05333445,92293.336,0.0047786674,0.3135689117806564,166.33333,279.44666,1.5506638,"{""type"":""Point"",""coordinates"":[118.3052929509812,41.153306709214164]}"
00000000000000000b9f,29,26,26,40,41,190,27,0,1120,-219,-113,29,10,-39,48,-6,1,13,10,4,255,21,-77,-3,13,-53,-28,-1,-275,-124,17,15,-58,58,-15,2,3.0745656,275.41666,0.04833445,87534.664,0.0046030004,0.7569361051769717,166.33333,279.06332,2.5713305,"{""type"":""Point"",""coordinates"":[114.87219983622582,40.94013492425313]}"
000000000000000018bb,34,28,23,40,25,191,13,0,3,2966,-76,-44,69,-96,172,-57,-13,19,1,7,240,134,0,-59,30,-114,45,-2,3042,-47,-40,59,-82,126,-32,-13,2.2064288,345.58334,0.11750112,101340.0,0.009389333,0.7446457932234164,166.33333,289.19666,2.586664,"{""type"":""Point"",""coordinates"":[119.5773094947903,32.8280803195107]}"
0000000000000000180e,28,23,18,63,32,197,15,0,2,423,-81,-23,22,-64,68,-25,0,27,-1,11,-272,104,19,-28,15,-69,37,0,931,-40,-21,12,-71,48,-10,-3,2.3890896,347.08334,0.12750112,101340.0,0.009486667,0.7226055072280673,166.33333,289.39334,2.6413305,"{""type"":""Point"",""coordinates"":[119.6158450460942,32.653983637081005]}"
000000000000000018b7,30,26,23,62,36,195,18,0,2,215,-95,-47,62,-74,130,-81,0,26,0,11,-202,117,21,-59,1,-85,44,0,739,-51,-43,50,-70,81,-53,-2,2.8796775,346.25,0.12250111,101350.0,0.009467334,0.8217393476738128,166.33333,289.29,2.6119974,"{""type"":""Point"",""coordinates"":[119.6710933081464,32.758817102847516]}"
00000000000000001199,33,36,41,64,66,200,52,0,74,-458,-146,39,19,-94,72,-25,3,14,10,3,303,120,-49,-24,33,-78,8,-1,48,-73,-8,21,-58,10,-1,0,6.566121,313.5,0.09333445,98830.664,0.0071810004,0.36213659427325606,167.33333,284.83667,3.3933306,"{""type"":""Point"",""coordinates"":[121.39235536488808,36.82441586562996]}"
00000000000000001260,27,21,20,31,33,182,20,0,908,408,-164,46,-18,-25,18,43,-1,16,4,5,-983,123,-87,-55,78,21,-4,4,-159,-116,11,-24,-1,12,46,1,11.198596,278.58334,0.049167782,91348.0,0.0047543338,0.6347177263797312,167.33333,279.82333,1.9059973,"{""type"":""Point"",""coordinates"":[117.05268241495665,41.35246353956422]}"
00000000000000001149,27,19,15,16,9,177,6,0,994,-672,-254,44,-41,-46,53,-8,3,16,3,7,98,-77,-116,-62,79,-9,-72,-1,-583,-246,-4,0,-44,52,-14,3,35.455902,277.66666,0.049167782,91125.336,0.004643,0.3922566416142599,167.33333,279.61,1.836664,"{""type"":""Point"",""coordinates"":[116.61124924706971,41.10290994910812]}"
00000000000000000815,37,40,48,56,66,203,61,1,1369,-82,-33,8,0,-4,3,7,0,5,15,-2,480,-83,-69,0,-32,-66,-33,-2,135,-32,1,1,-7,3,0,0,0.92740995,264.58334,0.049167782,85519.336,0.004473667,0.3815527766231942,167.33333,276.66,3.4219973,"{""type"":""Point"",""coordinates"":[114.93202759505992,41.391271096032355]}"
00000000000000001291,30,24,24,41,40,188,27,0,666,245,-145,80,-19,-38,31,-8,0,16,6,4,-172,110,-23,-60,78,-36,-4,0,23,-132,62,-18,-38,29,-8,0,9.275137,285.0,0.052501116,93382.0,0.0050510005,0.8621510979448869,167.33333,281.16333,1.8473306,"{""type"":""Point"",""coordinates"":[117.68276231201067,41.42010364344394]}"
000000000000000013bc,28,27,29,45,53,193,42,0,1579,-482,-119,68,8,-66,91,-44,3,14,10,5,1393,-41,-116,-31,21,-138,54,-6,-330,-151,51,15,-86,100,-53,2,3.8005428,261.83334,0.047501117,82908.664,0.0041493336,0.8302892736928179,167.33333,276.21,2.674664,"{""type"":""Point"",""coordinates"":[114.47065332726199,41.08161774157792]}"
00000000000000000f04,29,27,28,56,65,194,40,0,931,-729,-152,109,-23,-34,24,0,4,21,7,9,-464,86,-56,-37,95,-10,-66,1,-189,-102,94,-12,-23,36,10,1,20.315306,280.66666,0.051667783,91574.0,0.0048333337,0.6782270216953757,167.33333,280.32333,1.8786639,"{""type"":""Point"",""coordinates"":[117.43024341935401,41.426034247845024]}"
0000000000000000129e,28,25,25,51,62,196,45,0,1111,734,-84,86,-43,-31,27,34,-2,18,13,6,-1304,138,-43,-23,53,-47,-51,6,760,-67,69,-42,-32,28,24,-2,28.851791,273.25,0.051667783,89468.0,0.004531667,0.4259320284482283,168.33333,278.86,1.8386639,"{""type"":""Point"",""coordinates"":[117.5313044856293,41.699301337703346]}"
00000000000000000b93,29,27,28,56,54,193,37,0,1611,-834,-171,8,-5,-27,26,-36,4,15,9,4,-1308,-240,-116,20,117,15,-65,5,-1157,-237,-44,-25,-43,11,-82,5,20.269169,258.25,0.051667783,84916.0,0.0041073337,0.9879663442203588,168.33333,275.38333,3.6766639,"{""type"":""Point"",""coordinates"":[115.57935529498867,41.505263555362646]}"
00000000000000000c40,30,31,33,58,58,201,45,0,1337,363,-85,59,-9,-48,30,-24,-1,11,13,2,2171,-35,-137,-1,-25,-58,-24,-10,755,-108,63,-8,-83,27,-31,-3,0.92740995,269.75,0.046667784,86518.0,0.0048290007,0.7226692345065713,168.33333,277.8933,3.170664,"{""type"":""Point"",""coordinates"":[114.30249170833441,41.50499600929945]}"
000000000000000010ef,25,18,16,24,25,177,15,0,1275,-705,-201,30,4,-28,26,56,4,18,4,8,-1168,133,-98,-79,118,49,-38,5,-1444,-155,-7,10,-3,8,52,7,31.853193,276.41666,0.049167782,91000.0,0.0046426672,0.43840315836544974,169.33333,279.52335,2.0899973,"{""type"":""Point"",""coordinates"":[116.66784415764003,41.306106725012604]}"
00000000000000001231,30,25,21,52,48,187,29,0,566,-1484,-220,39,19,-62,33,35,8,20,9,9,-90,89,-19,-42,71,53,37,0,-1274,-185,16,17,-53,23,45,6,21.311579,319.33334,0.14166778,96462.664,0.007861334,0.522645485901893,169.33333,286.67,5.8859973,"{""type"":""Point"",""coordinates"":[117.23917093921386,36.374358796305664]}"
000000000000000013cc,26,21,16,68,44,195,18,0,660,-797,-245,51,54,-81,22,64,5,29,9,17,-1248,228,-8,-19,80,59,6,5,-548,-208,32,53,-71,18,71,3,31.010296,319.33334,0.14166778,96462.664,0.007861334,0.46864343771267447,169.33333,286.67,5.8859973,"{""type"":""Point"",""coordinates"":[117.22354179002156,36.39241369647106]}"
000000000000000010dd,28,24,24,43,43,190,28,0,816,140,-80,49,9,-44,32,-13,0,16,6,4,-1158,80,28,-42,66,-14,18,5,-564,-85,47,21,-50,50,-16,3,5.014815,280.58334,0.052501116,92903.336,0.0048280004,0.7299402181962954,169.33333,280.22665,1.6459973,"{""type"":""Point"",""coordinates"":[118.76208772199723,41.34060233076205]}"
000000000000000010e1,31,28,27,56,50,195,33,0,84,968,-38,1,-33,-100,-50,-33,-3,19,8,5,1411,91,12,-23,66,-12,-6,-7,1040,15,-21,-49,-75,-82,-10,-4,3.4803703,316.58334,0.08083445,100136.0,0.0072300006,0.7395340054738244,169.33333,285.51666,2.718664,"{""type"":""Point"",""coordinates"":[120.55611338972905,37.013597686923454]}"
00000000000000000e68,31,33,36,69,61,197,40,0,1308,-79,-98,33,39,-84,89,-48,1,12,11,2,641,6,-83,-66,43,-120,-43,-3,723,-80,21,18,-97,56,-75,-2,11.162012,273.91666,0.047501117,86031.336,0.0039686672,0.2746702330930262,169.33333,279.34332,1.7573305,"{""type"":""Point"",""coordinates"":[114.76170777122249,40.43429450075023]}"
