Year,Combo,Percent,Tree,Overall_ACC,Precisioin_non_built,Precisioin_built,Recall_non_built,Recall_built
2017_2019,Landsat_Fourier,30,60,91.5,90.72,92.19,91.25,91.71
2017_2019,Landsat_Fourier,30,70,91.5,90.72,92.19,91.25,91.71
2017_2019,Landsat_Fourier,30,80,91.77,90.78,92.67,91.84,91.71
2017_2019,Landsat_Fourier,30,90,91.5,90.26,92.63,91.84,91.19
2017_2019,Landsat_Fourier,30,100,91.63,90.75,92.43,91.55,91.71
2017_2019,Landsat_Fourier,30,110,91.5,90.72,92.19,91.25,91.71
2017_2019,Landsat_Fourier,30,120,91.36,90.46,92.17,91.25,91.45
2017_2019,Landsat_Fourier,50,1,83.36,83.25,83.47,82.96,83.76
2017_2019,Landsat_Fourier,50,10,89.88,87.28,92.77,93.04,86.8
2017_2019,Landsat_Fourier,50,20,90.57,88.43,92.87,93.04,88.16
2017_2019,Landsat_Fourier,50,30,90.74,88.72,92.9,93.04,88.49
2017_2019,Landsat_Fourier,50,40,90.65,89.09,92.28,92.35,89.0
2017_2019,Landsat_Fourier,50,50,90.82,89.39,92.31,92.35,89.34
2017_2019,Landsat_Fourier,50,60,91.17,89.73,92.66,92.7,89.68
2017_2019,Landsat_Fourier,50,70,91.08,89.85,92.35,92.35,89.85
2017_2019,Landsat_Fourier,50,80,91.25,90.02,92.52,92.52,90.02
2017_2019,Landsat_Fourier,50,90,91.25,90.02,92.52,92.52,90.02
2017_2019,Landsat_Fourier,50,100,91.25,89.88,92.67,92.7,89.85
2017_2019,Landsat_Fourier,50,110,90.99,89.7,92.33,92.35,89.68
2017_2019,Landsat_Fourier,50,120,91.17,89.73,92.66,92.7,89.68
2017_2019,Landsat_Fourier,70,1,83.12,82.32,83.92,83.64,82.61
2017_2019,Landsat_Fourier,70,10,89.27,86.64,92.18,92.44,86.21
2017_2019,Landsat_Fourier,70,20,90.19,88.73,91.7,91.7,88.73
2017_2019,Landsat_Fourier,70,30,90.07,88.7,91.47,91.45,88.73
2017_2019,Landsat_Fourier,70,40,89.95,88.67,91.25,91.2,88.73
2017_2019,Landsat_Fourier,70,50,90.13,88.81,91.48,91.45,88.85
2017_2019,Landsat_Fourier,70,60,90.25,89.12,91.4,91.33,89.21
2017_2019,Landsat_Fourier,70,70,90.13,88.9,91.38,91.33,88.97
2017_2019,Landsat_Fourier,70,80,89.88,88.75,91.03,90.95,88.85
2017_2019,Landsat_Fourier,70,90,90.43,89.35,91.53,91.45,89.45
2017_2019,Landsat_Fourier,70,100,90.43,89.16,91.74,91.7,89.21
2017_2019,Landsat_Fourier,70,110,90.19,89.01,91.39,91.33,89.09
2017_2019,Landsat_Fourier,70,120,90.31,89.13,91.51,91.45,89.21
2017_2019,Landsat_Fourier,100,1,84.45,83.75,85.17,85.16,83.76
2017_2019,Landsat_Fourier,100,10,89.93,88.14,91.85,92.07,87.82
2017_2019,Landsat_Fourier,100,20,90.51,89.6,91.46,91.48,89.56
2017_2019,Landsat_Fourier,100,30,90.76,90.38,91.15,91.06,90.47
2017_2019,Landsat_Fourier,100,40,91.06,90.84,91.27,91.15,90.97
2017_2019,Landsat_Fourier,100,50,91.1,90.78,91.42,91.32,90.89
2017_2019,Landsat_Fourier,100,60,90.93,90.54,91.32,91.23,90.64
2017_2019,Landsat_Fourier,100,70,90.89,90.4,91.38,91.32,90.47
2017_2019,Landsat_Fourier,100,80,91.14,90.58,91.7,91.65,90.64
2017_2019,Landsat_Fourier,100,90,91.22,90.67,91.79,91.74,90.72
2017_2019,Landsat_Fourier,100,100,91.14,90.79,91.49,91.4,90.89
2017_2019,Landsat_Fourier,100,110,91.02,90.36,91.68,91.65,90.39
2017_2019,Landsat_Fourier,100,120,90.97,90.35,91.6,91.57,90.39
2017_2019,Landsat_Mean,1,1,66.67,58.82,85.71,90.91,46.15
2017_2019,Landsat_Mean,1,10,66.67,61.54,72.73,72.73,61.54
2017_2019,Landsat_Mean,1,20,70.83,66.67,75.0,72.73,69.23
2017_2019,Landsat_Mean,1,30,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,40,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,50,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,60,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,70,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,80,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,90,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,100,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,110,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,1,120,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Mean,2,1,77.59,80.77,75.0,72.41,82.76
2017_2019,Landsat_Mean,2,10,74.14,75.0,73.33,72.41,75.86
2017_2019,Landsat_Mean,2,20,79.31,77.42,81.48,82.76,75.86
2017_2019,Landsat_Mean,2,30,81.03,78.12,84.62,86.21,75.86
2017_2019,Landsat_Mean,2,40,82.76,80.65,85.19,86.21,79.31
2017_2019,Landsat_Mean,2,50,82.76,80.65,85.19,86.21,79.31
2017_2019,Landsat_Mean,2,60,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Mean,2,70,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Mean,2,80,81.03,80.0,82.14,82.76,79.31
2017_2019,Landsat_Mean,2,90,81.03,80.0,82.14,82.76,79.31
2017_2019,Landsat_Mean,2,100,81.03,80.0,82.14,82.76,79.31
2017_2019,Landsat_Mean,2,110,81.03,80.0,82.14,82.76,79.31
2017_2019,Landsat_Mean,2,120,82.76,80.65,85.19,86.21,79.31
2017_2019,Landsat_Mean,3,1,67.95,61.36,76.47,77.14,60.47
2017_2019,Landsat_Mean,3,10,74.36,68.29,81.08,80.0,69.77
2017_2019,Landsat_Mean,3,20,78.21,71.43,86.11,85.71,72.09
2017_2019,Landsat_Mean,3,30,78.21,71.43,86.11,85.71,72.09
2017_2019,Landsat_Mean,3,40,78.21,71.43,86.11,85.71,72.09
2017_2019,Landsat_Mean,3,50,79.49,73.17,86.49,85.71,74.42
2017_2019,Landsat_Mean,3,60,78.21,71.43,86.11,85.71,72.09
2017_2019,Landsat_Mean,3,70,76.92,70.73,83.78,82.86,72.09
2017_2019,Landsat_Mean,3,80,76.92,70.73,83.78,82.86,72.09
2017_2019,Landsat_Mean,3,90,76.92,70.73,83.78,82.86,72.09
2017_2019,Landsat_Mean,3,100,76.92,70.73,83.78,82.86,72.09
2017_2019,Landsat_Mean,3,110,76.92,70.73,83.78,82.86,72.09
2017_2019,Landsat_Mean,3,120,76.92,70.73,83.78,82.86,72.09
2017_2019,Landsat_Mean,5,1,78.7,82.22,76.19,71.15,85.71
2017_2019,Landsat_Mean,5,10,89.81,90.2,89.47,88.46,91.07
2017_2019,Landsat_Mean,5,20,88.89,91.67,86.67,84.62,92.86
2017_2019,Landsat_Mean,5,30,89.81,93.62,86.89,84.62,94.64
2017_2019,Landsat_Mean,5,40,90.74,93.75,88.33,86.54,94.64
2017_2019,Landsat_Mean,5,50,90.74,93.75,88.33,86.54,94.64
2017_2019,Landsat_Mean,5,60,90.74,93.75,88.33,86.54,94.64
2017_2019,Landsat_Mean,5,70,90.74,95.65,87.1,84.62,96.43
2017_2019,Landsat_Mean,5,80,91.67,95.74,88.52,86.54,96.43
2017_2019,Landsat_Mean,5,90,91.67,95.74,88.52,86.54,96.43
2017_2019,Landsat_Mean,5,100,91.67,95.74,88.52,86.54,96.43
2017_2019,Landsat_Mean,5,110,91.67,95.74,88.52,86.54,96.43
2017_2019,Landsat_Mean,5,120,91.67,95.74,88.52,86.54,96.43
2017_2019,Landsat_Mean,7,1,77.44,76.71,78.02,73.68,80.68
2017_2019,Landsat_Mean,7,10,84.76,84.93,84.62,81.58,87.5
2017_2019,Landsat_Mean,7,20,82.32,85.07,80.41,75.0,88.64
2017_2019,Landsat_Mean,7,30,83.54,87.69,80.81,75.0,90.91
2017_2019,Landsat_Mean,7,40,82.32,85.07,80.41,75.0,88.64
2017_2019,Landsat_Mean,7,50,81.1,83.58,79.38,73.68,87.5
2017_2019,Landsat_Mean,7,60,81.1,84.62,78.79,72.37,88.64
2017_2019,Landsat_Mean,7,70,81.1,84.62,78.79,72.37,88.64
2017_2019,Landsat_Mean,7,80,81.1,84.62,78.79,72.37,88.64
2017_2019,Landsat_Mean,7,90,80.49,83.33,78.57,72.37,87.5
2017_2019,Landsat_Mean,7,100,81.1,84.62,78.79,72.37,88.64
2017_2019,Landsat_Mean,7,110,81.1,84.62,78.79,72.37,88.64
2017_2019,Landsat_Mean,7,120,81.1,84.62,78.79,72.37,88.64
2017_2019,Landsat_Mean,10,1,76.05,74.58,77.5,76.52,75.61
2017_2019,Landsat_Mean,10,10,84.87,80.62,89.91,90.43,79.67
2017_2019,Landsat_Mean,10,20,85.29,81.75,89.29,89.57,81.3
2017_2019,Landsat_Mean,10,30,86.55,83.2,90.27,90.43,82.93
2017_2019,Landsat_Mean,10,40,86.97,83.33,91.07,91.3,82.93
2017_2019,Landsat_Mean,10,50,85.71,81.89,90.09,90.43,81.3
2017_2019,Landsat_Mean,10,60,86.55,82.68,90.99,91.3,82.11
2017_2019,Landsat_Mean,10,70,86.13,82.03,90.91,91.3,81.3
2017_2019,Landsat_Mean,10,80,86.13,82.03,90.91,91.3,81.3
2017_2019,Landsat_Mean,10,90,86.13,82.03,90.91,91.3,81.3
2017_2019,Landsat_Mean,10,100,86.13,82.03,90.91,91.3,81.3
2017_2019,Landsat_Mean,10,110,85.71,81.89,90.09,90.43,81.3
2017_2019,Landsat_Mean,10,120,85.71,81.89,90.09,90.43,81.3
2017_2019,Landsat_Mean,20,1,80.53,79.09,81.72,78.03,82.64
2017_2019,Landsat_Mean,20,10,82.99,79.91,85.83,83.86,82.26
2017_2019,Landsat_Mean,20,20,83.4,81.14,85.38,82.96,83.77
2017_2019,Landsat_Mean,20,30,84.02,82.22,85.55,82.96,84.91
2017_2019,Landsat_Mean,20,40,84.43,82.67,85.93,83.41,85.28
2017_2019,Landsat_Mean,20,50,83.81,81.86,85.5,82.96,84.53
2017_2019,Landsat_Mean,20,60,83.81,81.86,85.5,82.96,84.53
2017_2019,Landsat_Mean,20,70,84.22,82.3,85.88,83.41,84.91
2017_2019,Landsat_Mean,20,80,84.43,82.96,85.66,82.96,85.66
2017_2019,Landsat_Mean,20,90,84.43,82.67,85.93,83.41,85.28
2017_2019,Landsat_Mean,20,100,84.63,83.04,85.98,83.41,85.66
2017_2019,Landsat_Mean,20,110,84.63,83.33,85.71,82.96,86.04
2017_2019,Landsat_Mean,20,120,84.63,83.33,85.71,82.96,86.04
2017_2019,Landsat_Mean,30,1,81.89,80.23,83.42,81.63,82.12
2017_2019,Landsat_Mean,30,10,86.56,84.9,88.1,86.88,86.27
2017_2019,Landsat_Mean,30,20,87.38,85.55,89.1,88.05,86.79
2017_2019,Landsat_Mean,30,30,87.65,86.46,88.74,87.46,87.82
2017_2019,Landsat_Mean,30,40,87.52,86.42,88.51,87.17,87.82
2017_2019,Landsat_Mean,30,50,87.93,86.96,88.8,87.46,88.34
2017_2019,Landsat_Mean,30,60,88.2,87.68,88.66,87.17,89.12
2017_2019,Landsat_Mean,30,70,88.2,87.68,88.66,87.17,89.12
2017_2019,Landsat_Mean,30,80,87.93,87.17,88.6,87.17,88.6
2017_2019,Landsat_Mean,30,90,88.2,87.91,88.46,86.88,89.38
2017_2019,Landsat_Mean,30,100,88.34,88.17,88.49,86.88,89.64
2017_2019,Landsat_Mean,30,110,88.48,87.98,88.92,87.46,89.38
2017_2019,Landsat_Mean,30,120,88.2,87.91,88.46,86.88,89.38
2017_2019,Landsat_Mean,50,1,80.7,82.65,79.05,77.04,84.26
2017_2019,Landsat_Mean,50,10,86.36,83.99,88.99,89.39,83.42
2017_2019,Landsat_Mean,50,20,86.28,84.41,88.28,88.52,84.09
2017_2019,Landsat_Mean,50,30,87.05,85.57,88.6,88.7,85.45
2017_2019,Landsat_Mean,50,40,86.54,85.07,88.07,88.17,84.94
2017_2019,Landsat_Mean,50,50,87.14,85.59,88.75,88.87,85.45
2017_2019,Landsat_Mean,50,60,86.88,85.4,88.42,88.52,85.28
2017_2019,Landsat_Mean,50,70,86.88,85.88,87.89,87.83,85.96
2017_2019,Landsat_Mean,50,80,87.05,86.05,88.06,88.0,86.13
2017_2019,Landsat_Mean,50,90,87.05,86.3,87.8,87.65,86.46
2017_2019,Landsat_Mean,50,100,86.71,85.84,87.59,87.48,85.96
2017_2019,Landsat_Mean,50,110,86.79,86.11,87.48,87.3,86.29
2017_2019,Landsat_Mean,50,120,86.88,86.25,87.5,87.3,86.46
2017_2019,Landsat_Mean,70,1,80.2,80.12,80.26,79.43,80.94
2017_2019,Landsat_Mean,70,10,85.86,84.35,87.44,87.48,84.29
2017_2019,Landsat_Mean,70,20,86.35,85.59,87.1,86.86,85.85
2017_2019,Landsat_Mean,70,30,86.78,86.24,87.3,86.99,86.57
2017_2019,Landsat_Mean,70,40,86.9,86.54,87.24,86.86,86.93
2017_2019,Landsat_Mean,70,50,86.96,86.56,87.35,86.99,86.93
2017_2019,Landsat_Mean,70,60,87.08,86.68,87.47,87.11,87.05
2017_2019,Landsat_Mean,70,70,87.02,86.58,87.45,87.11,86.93
2017_2019,Landsat_Mean,70,80,86.84,86.62,87.05,86.62,87.05
2017_2019,Landsat_Mean,70,90,87.2,86.99,87.41,86.99,87.41
2017_2019,Landsat_Mean,70,100,87.26,87.0,87.52,87.11,87.41
2017_2019,Landsat_Mean,70,110,87.39,87.13,87.64,87.24,87.53
2017_2019,Landsat_Mean,70,120,87.32,87.11,87.53,87.11,87.53
2017_2019,Landsat_Mean,100,1,80.69,80.83,80.56,80.02,81.36
2017_2019,Landsat_Mean,100,10,86.79,85.14,88.57,88.87,84.76
2017_2019,Landsat_Mean,100,20,87.46,86.73,88.21,88.2,86.74
2017_2019,Landsat_Mean,100,30,87.51,86.99,88.02,87.94,87.08
2017_2019,Landsat_Mean,100,40,86.79,86.07,87.53,87.52,86.08
2017_2019,Landsat_Mean,100,50,87.63,86.78,88.5,88.53,86.74
2017_2019,Landsat_Mean,100,60,87.51,86.8,88.22,88.2,86.83
2017_2019,Landsat_Mean,100,70,87.59,87.01,88.17,88.11,87.08
2017_2019,Landsat_Mean,100,80,87.51,86.93,88.09,88.03,86.99
2017_2019,Landsat_Mean,100,90,87.63,86.9,88.37,88.36,86.91
2017_2019,Landsat_Mean,100,100,87.38,86.65,88.12,88.11,86.66
2017_2019,Landsat_Mean,100,110,87.34,86.58,88.11,88.11,86.58
2017_2019,Landsat_Mean,100,120,87.51,86.93,88.09,88.03,86.99
2017_2019,Fourier_Mean,1,1,58.33,55.56,60.0,45.45,69.23
2017_2019,Fourier_Mean,1,10,66.67,63.64,69.23,63.64,69.23
2017_2019,Fourier_Mean,1,20,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,30,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,40,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,50,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,60,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,70,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,80,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,90,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,100,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,110,79.17,75.0,83.33,81.82,76.92
2017_2019,Fourier_Mean,1,120,83.33,76.92,90.91,90.91,76.92
2017_2019,Fourier_Mean,2,1,56.9,57.14,56.67,55.17,58.62
2017_2019,Fourier_Mean,2,10,70.69,68.75,73.08,75.86,65.52
2017_2019,Fourier_Mean,2,20,77.59,75.0,80.77,82.76,72.41
2017_2019,Fourier_Mean,2,30,75.86,75.86,75.86,75.86,75.86
2017_2019,Fourier_Mean,2,40,75.86,75.86,75.86,75.86,75.86
2017_2019,Fourier_Mean,2,50,75.86,74.19,77.78,79.31,72.41
2017_2019,Fourier_Mean,2,60,77.59,76.67,78.57,79.31,75.86
2017_2019,Fourier_Mean,2,70,77.59,76.67,78.57,79.31,75.86
2017_2019,Fourier_Mean,2,80,77.59,76.67,78.57,79.31,75.86
2017_2019,Fourier_Mean,2,90,77.59,76.67,78.57,79.31,75.86
2017_2019,Fourier_Mean,2,100,79.31,77.42,81.48,82.76,75.86
2017_2019,Fourier_Mean,2,110,79.31,77.42,81.48,82.76,75.86
2017_2019,Fourier_Mean,2,120,79.31,77.42,81.48,82.76,75.86
2017_2019,Fourier_Mean,3,1,71.79,67.57,75.61,71.43,72.09
2017_2019,Fourier_Mean,3,10,80.77,75.0,86.84,85.71,76.74
2017_2019,Fourier_Mean,3,20,84.62,79.49,89.74,88.57,81.4
2017_2019,Fourier_Mean,3,30,82.05,76.92,87.18,85.71,79.07
2017_2019,Fourier_Mean,3,40,80.77,76.32,85.0,82.86,79.07
2017_2019,Fourier_Mean,3,50,80.77,76.32,85.0,82.86,79.07
2017_2019,Fourier_Mean,3,60,80.77,76.32,85.0,82.86,79.07
2017_2019,Fourier_Mean,3,70,80.77,76.32,85.0,82.86,79.07
2017_2019,Fourier_Mean,3,80,82.05,76.92,87.18,85.71,79.07
2017_2019,Fourier_Mean,3,90,80.77,76.32,85.0,82.86,79.07
2017_2019,Fourier_Mean,3,100,80.77,76.32,85.0,82.86,79.07
2017_2019,Fourier_Mean,3,110,79.49,75.68,82.93,80.0,79.07
2017_2019,Fourier_Mean,3,120,78.21,75.0,80.95,77.14,79.07
2017_2019,Fourier_Mean,5,1,76.85,77.55,76.27,73.08,80.36
2017_2019,Fourier_Mean,5,10,76.85,76.47,77.19,75.0,78.57
2017_2019,Fourier_Mean,5,20,81.48,82.0,81.03,78.85,83.93
2017_2019,Fourier_Mean,5,30,84.26,84.31,84.21,82.69,85.71
2017_2019,Fourier_Mean,5,40,83.33,82.69,83.93,82.69,83.93
2017_2019,Fourier_Mean,5,50,84.26,84.31,84.21,82.69,85.71
2017_2019,Fourier_Mean,5,60,85.19,86.0,84.48,82.69,87.5
2017_2019,Fourier_Mean,5,70,84.26,84.31,84.21,82.69,85.71
2017_2019,Fourier_Mean,5,80,83.33,82.69,83.93,82.69,83.93
2017_2019,Fourier_Mean,5,90,83.33,82.69,83.93,82.69,83.93
2017_2019,Fourier_Mean,5,100,84.26,84.31,84.21,82.69,85.71
2017_2019,Fourier_Mean,5,110,85.19,86.0,84.48,82.69,87.5
2017_2019,Fourier_Mean,5,120,85.19,86.0,84.48,82.69,87.5
2017_2019,Fourier_Mean,7,1,78.66,75.95,81.18,78.95,78.41
2017_2019,Fourier_Mean,7,10,85.37,81.71,89.02,88.16,82.95
2017_2019,Fourier_Mean,7,20,86.59,83.75,89.29,88.16,85.23
2017_2019,Fourier_Mean,7,30,87.2,83.13,91.36,90.79,84.09
2017_2019,Fourier_Mean,7,40,86.59,82.93,90.24,89.47,84.09
2017_2019,Fourier_Mean,7,50,87.2,83.95,90.36,89.47,85.23
2017_2019,Fourier_Mean,7,60,87.2,83.95,90.36,89.47,85.23
2017_2019,Fourier_Mean,7,70,86.59,84.62,88.37,86.84,86.36
2017_2019,Fourier_Mean,7,80,87.2,83.95,90.36,89.47,85.23
2017_2019,Fourier_Mean,7,90,87.2,83.95,90.36,89.47,85.23
2017_2019,Fourier_Mean,7,100,89.02,86.25,91.67,90.79,87.5
2017_2019,Fourier_Mean,7,110,87.8,85.0,90.48,89.47,86.36
2017_2019,Fourier_Mean,7,120,88.41,85.19,91.57,90.79,86.36
2017_2019,Fourier_Mean,10,1,77.73,76.27,79.17,78.26,77.24
2017_2019,Fourier_Mean,10,10,86.97,80.43,96.0,96.52,78.05
2017_2019,Fourier_Mean,10,20,87.39,81.02,96.04,96.52,78.86
2017_2019,Fourier_Mean,10,30,86.13,79.71,95.0,95.65,77.24
2017_2019,Fourier_Mean,10,40,86.55,80.29,95.05,95.65,78.05
2017_2019,Fourier_Mean,10,50,86.13,79.71,95.0,95.65,77.24
2017_2019,Fourier_Mean,10,60,86.97,80.88,95.1,95.65,78.86
2017_2019,Fourier_Mean,10,70,87.82,81.62,96.08,96.52,79.67
2017_2019,Fourier_Mean,10,80,88.24,82.22,96.12,96.52,80.49
2017_2019,Fourier_Mean,10,90,87.82,81.62,96.08,96.52,79.67
2017_2019,Fourier_Mean,10,100,88.24,82.71,95.24,95.65,81.3
2017_2019,Fourier_Mean,10,110,88.24,82.71,95.24,95.65,81.3
2017_2019,Fourier_Mean,10,120,88.66,83.33,95.28,95.65,82.11
2017_2019,Fourier_Mean,20,1,79.92,76.15,83.53,81.61,78.49
2017_2019,Fourier_Mean,20,10,86.07,79.47,93.78,93.72,79.62
2017_2019,Fourier_Mean,20,20,87.5,80.92,95.13,95.07,81.13
2017_2019,Fourier_Mean,20,30,87.09,80.3,95.09,95.07,80.38
2017_2019,Fourier_Mean,20,40,87.5,81.15,94.74,94.62,81.51
2017_2019,Fourier_Mean,20,50,87.91,82.03,94.4,94.17,82.64
2017_2019,Fourier_Mean,20,60,87.5,81.64,93.97,93.72,82.26
2017_2019,Fourier_Mean,20,70,87.7,81.96,93.99,93.72,82.64
2017_2019,Fourier_Mean,20,80,88.11,82.35,94.42,94.17,83.02
2017_2019,Fourier_Mean,20,90,88.32,82.68,94.44,94.17,83.4
2017_2019,Fourier_Mean,20,100,87.91,81.78,94.78,94.62,82.26
2017_2019,Fourier_Mean,20,110,88.11,82.35,94.42,94.17,83.02
2017_2019,Fourier_Mean,20,120,87.7,81.96,93.99,93.72,82.64
2017_2019,Fourier_Mean,30,1,83.81,83.58,84.01,81.63,85.75
2017_2019,Fourier_Mean,30,10,91.63,87.11,96.56,96.5,87.31
2017_2019,Fourier_Mean,30,20,92.18,88.44,96.08,95.92,88.86
2017_2019,Fourier_Mean,30,30,92.59,88.95,96.37,96.21,89.38
2017_2019,Fourier_Mean,30,40,92.87,89.65,96.13,95.92,90.16
2017_2019,Fourier_Mean,30,50,93.14,89.92,96.41,96.21,90.41
2017_2019,Fourier_Mean,30,60,93.14,90.58,95.65,95.34,91.19
2017_2019,Fourier_Mean,30,70,93.28,90.38,96.16,95.92,90.93
2017_2019,Fourier_Mean,30,80,93.42,90.63,96.17,95.92,91.19
2017_2019,Fourier_Mean,30,90,93.28,90.38,96.16,95.92,90.93
2017_2019,Fourier_Mean,30,100,93.14,90.14,96.15,95.92,90.67
2017_2019,Fourier_Mean,30,110,93.0,90.11,95.89,95.63,90.67
2017_2019,Fourier_Mean,30,120,92.87,90.08,95.63,95.34,90.67
2017_2019,Fourier_Mean,50,1,83.79,83.86,83.72,83.13,84.43
2017_2019,Fourier_Mean,50,10,89.19,86.86,91.74,92.0,86.46
2017_2019,Fourier_Mean,50,20,89.37,87.03,91.92,92.17,86.63
2017_2019,Fourier_Mean,50,30,90.05,87.81,92.49,92.7,87.48
2017_2019,Fourier_Mean,50,40,89.97,87.91,92.17,92.35,87.65
2017_2019,Fourier_Mean,50,50,89.97,88.04,92.02,92.17,87.82
2017_2019,Fourier_Mean,50,60,90.39,88.78,92.09,92.17,88.66
2017_2019,Fourier_Mean,50,70,90.57,88.94,92.27,92.35,88.83
2017_2019,Fourier_Mean,50,80,90.65,88.96,92.43,92.52,88.83
2017_2019,Fourier_Mean,50,90,90.82,89.13,92.61,92.7,89.0
2017_2019,Fourier_Mean,50,100,90.91,89.15,92.77,92.87,89.0
2017_2019,Fourier_Mean,50,110,91.08,89.18,93.1,93.22,89.0
2017_2019,Fourier_Mean,50,120,90.82,89.0,92.76,92.87,88.83
2017_2019,Fourier_Mean,70,1,82.63,82.14,83.11,82.65,82.61
2017_2019,Fourier_Mean,70,10,89.4,87.19,91.77,91.95,86.93
2017_2019,Fourier_Mean,70,20,90.13,88.26,92.11,92.19,88.13
2017_2019,Fourier_Mean,70,30,90.07,88.15,92.1,92.19,88.01
2017_2019,Fourier_Mean,70,40,90.07,88.15,92.1,92.19,88.01
2017_2019,Fourier_Mean,70,50,90.43,88.42,92.58,92.69,88.25
2017_2019,Fourier_Mean,70,60,90.25,88.47,92.12,92.19,88.37
2017_2019,Fourier_Mean,70,70,90.19,88.45,92.01,92.07,88.37
2017_2019,Fourier_Mean,70,80,90.07,88.33,91.89,91.95,88.25
2017_2019,Fourier_Mean,70,90,90.31,88.39,92.35,92.44,88.25
2017_2019,Fourier_Mean,70,100,90.25,88.28,92.34,92.44,88.13
2017_2019,Fourier_Mean,70,110,90.19,88.27,92.22,92.32,88.13
2017_2019,Fourier_Mean,70,120,90.13,88.08,92.32,92.44,87.89
2017_2019,Fourier_Mean,100,1,82.91,81.92,83.93,84.06,81.77
2017_2019,Fourier_Mean,100,10,89.47,87.06,92.14,92.5,86.5
2017_2019,Fourier_Mean,100,20,89.39,87.89,90.97,91.15,87.66
2017_2019,Fourier_Mean,100,30,90.22,88.95,91.55,91.65,88.82
2017_2019,Fourier_Mean,100,40,90.43,89.25,91.65,91.74,89.15
2017_2019,Fourier_Mean,100,50,90.43,89.38,91.51,91.57,89.31
2017_2019,Fourier_Mean,100,60,90.39,89.18,91.65,91.74,89.06
2017_2019,Fourier_Mean,100,70,90.72,89.77,91.7,91.74,89.73
2017_2019,Fourier_Mean,100,80,90.43,89.45,91.44,91.48,89.4
2017_2019,Fourier_Mean,100,90,90.51,89.66,91.39,91.4,89.64
2017_2019,Fourier_Mean,100,100,90.18,89.4,90.98,90.98,89.4
2017_2019,Fourier_Mean,100,110,90.47,89.39,91.59,91.65,89.31
2017_2019,Fourier_Mean,100,120,90.43,89.51,91.37,91.4,89.48
2017_2019,Landsat_Fourier_Mean,1,1,62.5,57.14,70.0,72.73,53.85
2017_2019,Landsat_Fourier_Mean,1,10,66.67,61.54,72.73,72.73,61.54
2017_2019,Landsat_Fourier_Mean,1,20,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,30,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,40,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,50,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,60,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,70,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,80,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,90,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,100,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,110,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,1,120,75.0,72.73,76.92,72.73,76.92
2017_2019,Landsat_Fourier_Mean,2,1,81.03,82.14,80.0,79.31,82.76
2017_2019,Landsat_Fourier_Mean,2,10,84.48,79.41,91.67,93.1,75.86
2017_2019,Landsat_Fourier_Mean,2,20,81.03,78.12,84.62,86.21,75.86
2017_2019,Landsat_Fourier_Mean,2,30,82.76,78.79,88.0,89.66,75.86
2017_2019,Landsat_Fourier_Mean,2,40,84.48,81.25,88.46,89.66,79.31
2017_2019,Landsat_Fourier_Mean,2,50,84.48,81.25,88.46,89.66,79.31
2017_2019,Landsat_Fourier_Mean,2,60,84.48,81.25,88.46,89.66,79.31
2017_2019,Landsat_Fourier_Mean,2,70,84.48,81.25,88.46,89.66,79.31
