Year,Combo,Percent,Tree,Overall_ACC,Precisioin_non_built,Precisioin_built,Recall_non_built,Recall_built
2017_2019,Landsat_Fourier_Terrain,50,60,90.47,87.91,92.71,91.32,89.78
2017_2019,Landsat_Fourier_Terrain,50,70,90.33,87.71,92.63,91.25,89.59
2017_2019,Landsat_Fourier_Terrain,50,80,90.3,87.59,92.68,91.32,89.47
2017_2019,Landsat_Fourier_Terrain,50,90,89.96,87.34,92.25,90.79,89.28
2017_2019,Landsat_Fourier_Terrain,50,100,89.99,87.18,92.48,91.1,89.1
2017_2019,Landsat_Fourier_Terrain,50,110,90.1,87.32,92.54,91.17,89.22
2017_2019,Landsat_Fourier_Terrain,50,120,90.03,87.24,92.48,91.1,89.16
2017_2019,Landsat_Fourier_Terrain,70,1,82.19,81.5,82.73,78.76,85.06
2017_2019,Landsat_Fourier_Terrain,70,10,87.71,85.48,89.67,87.94,87.51
2017_2019,Landsat_Fourier_Terrain,70,20,88.41,87.1,89.52,87.51,89.16
2017_2019,Landsat_Fourier_Terrain,70,30,89.09,87.76,90.22,88.37,89.7
2017_2019,Landsat_Fourier_Terrain,70,40,88.99,87.65,90.13,88.26,89.61
2017_2019,Landsat_Fourier_Terrain,70,50,89.19,87.78,90.38,88.58,89.7
2017_2019,Landsat_Fourier_Terrain,70,60,89.14,88.01,90.08,88.15,89.96
2017_2019,Landsat_Fourier_Terrain,70,70,89.24,88.24,90.07,88.1,90.19
2017_2019,Landsat_Fourier_Terrain,70,80,89.19,88.03,90.17,88.26,89.96
2017_2019,Landsat_Fourier_Terrain,70,90,89.31,87.9,90.51,88.74,89.79
2017_2019,Landsat_Fourier_Terrain,70,100,89.31,88.06,90.37,88.53,89.96
2017_2019,Landsat_Fourier_Terrain,70,110,89.38,88.2,90.38,88.53,90.1
2017_2019,Landsat_Fourier_Terrain,70,120,89.33,88.23,90.26,88.37,90.14
2017_2019,Landsat_Fourier_Terrain,100,1,82.5,80.01,84.5,80.53,84.07
2017_2019,Landsat_Fourier_Terrain,100,10,88.49,84.16,92.46,91.1,86.43
2017_2019,Landsat_Fourier_Terrain,100,20,89.05,85.36,92.33,90.8,87.67
2017_2019,Landsat_Fourier_Terrain,100,30,89.32,86.03,92.18,90.53,88.36
2017_2019,Landsat_Fourier_Terrain,100,40,89.3,86.03,92.15,90.49,88.36
2017_2019,Landsat_Fourier_Terrain,100,50,89.59,86.37,92.38,90.76,88.66
2017_2019,Landsat_Fourier_Terrain,100,60,89.56,86.34,92.35,90.72,88.63
2017_2019,Landsat_Fourier_Terrain,100,70,89.78,86.64,92.48,90.87,88.91
2017_2019,Landsat_Fourier_Terrain,100,80,89.88,86.75,92.58,90.99,89.0
2017_2019,Landsat_Fourier_Terrain,100,90,89.84,86.79,92.47,90.84,89.06
2017_2019,Landsat_Fourier_Terrain,100,100,89.67,86.72,92.2,90.49,89.03
2017_2019,Landsat_Fourier_Terrain,100,110,89.86,86.88,92.42,90.76,89.15
2017_2019,Landsat_Fourier_Terrain,100,120,89.86,86.93,92.36,90.68,89.21
2017_2019,Landsat_Fourier_Terrain_Climate,1,1,80.33,76.0,83.33,76.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,10,81.97,75.0,87.88,84.0,80.56
2017_2019,Landsat_Fourier_Terrain_Climate,1,20,81.97,76.92,85.71,80.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,30,83.61,80.0,86.11,80.0,86.11
2017_2019,Landsat_Fourier_Terrain_Climate,1,40,83.61,77.78,88.24,84.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,50,86.89,79.31,93.75,92.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,60,85.25,78.57,90.91,88.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,70,83.61,77.78,88.24,84.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,80,83.61,77.78,88.24,84.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,90,83.61,77.78,88.24,84.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,100,83.61,77.78,88.24,84.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,110,83.61,77.78,88.24,84.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,1,120,83.61,77.78,88.24,84.0,83.33
2017_2019,Landsat_Fourier_Terrain_Climate,2,1,76.23,77.19,75.38,73.33,79.03
2017_2019,Landsat_Fourier_Terrain_Climate,2,10,83.61,83.33,83.87,83.33,83.87
2017_2019,Landsat_Fourier_Terrain_Climate,2,20,84.43,87.27,82.09,80.0,88.71
2017_2019,Landsat_Fourier_Terrain_Climate,2,30,84.43,87.27,82.09,80.0,88.71
2017_2019,Landsat_Fourier_Terrain_Climate,2,40,81.97,85.19,79.41,76.67,87.1
2017_2019,Landsat_Fourier_Terrain_Climate,2,50,81.97,85.19,79.41,76.67,87.1
2017_2019,Landsat_Fourier_Terrain_Climate,2,60,82.79,86.79,79.71,76.67,88.71
2017_2019,Landsat_Fourier_Terrain_Climate,2,70,84.43,88.68,81.16,78.33,90.32
2017_2019,Landsat_Fourier_Terrain_Climate,2,80,85.25,88.89,82.35,80.0,90.32
2017_2019,Landsat_Fourier_Terrain_Climate,2,90,86.07,90.57,82.61,80.0,91.94
2017_2019,Landsat_Fourier_Terrain_Climate,2,100,86.07,90.57,82.61,80.0,91.94
2017_2019,Landsat_Fourier_Terrain_Climate,2,110,85.25,88.89,82.35,80.0,90.32
2017_2019,Landsat_Fourier_Terrain_Climate,2,120,85.25,88.89,82.35,80.0,90.32
2017_2019,Landsat_Fourier_Terrain_Climate,3,1,82.29,80.0,84.11,80.0,84.11
2017_2019,Landsat_Fourier_Terrain_Climate,3,10,84.9,81.82,87.5,84.71,85.05
2017_2019,Landsat_Fourier_Terrain_Climate,3,20,86.98,84.09,89.42,87.06,86.92
2017_2019,Landsat_Fourier_Terrain_Climate,3,30,86.46,83.91,88.57,85.88,86.92
2017_2019,Landsat_Fourier_Terrain_Climate,3,40,86.98,84.88,88.68,85.88,87.85
2017_2019,Landsat_Fourier_Terrain_Climate,3,50,86.46,84.71,87.85,84.71,87.85
2017_2019,Landsat_Fourier_Terrain_Climate,3,60,86.98,85.71,87.96,84.71,88.79
2017_2019,Landsat_Fourier_Terrain_Climate,3,70,86.46,83.91,88.57,85.88,86.92
2017_2019,Landsat_Fourier_Terrain_Climate,3,80,85.94,83.72,87.74,84.71,86.92
2017_2019,Landsat_Fourier_Terrain_Climate,3,90,87.5,85.06,89.52,87.06,87.85
2017_2019,Landsat_Fourier_Terrain_Climate,3,100,87.5,85.06,89.52,87.06,87.85
2017_2019,Landsat_Fourier_Terrain_Climate,3,110,86.98,84.09,89.42,87.06,86.92
2017_2019,Landsat_Fourier_Terrain_Climate,3,120,86.46,83.15,89.32,87.06,85.98
2017_2019,Landsat_Fourier_Terrain_Climate,5,1,77.19,75.2,78.75,73.44,80.25
2017_2019,Landsat_Fourier_Terrain_Climate,5,10,82.11,76.92,87.32,85.94,78.98
2017_2019,Landsat_Fourier_Terrain_Climate,5,20,85.96,84.38,87.26,84.38,87.26
2017_2019,Landsat_Fourier_Terrain_Climate,5,30,85.61,82.71,88.16,85.94,85.35
2017_2019,Landsat_Fourier_Terrain_Climate,5,40,85.61,83.21,87.66,85.16,85.99
2017_2019,Landsat_Fourier_Terrain_Climate,5,50,86.67,84.09,88.89,86.72,86.62
2017_2019,Landsat_Fourier_Terrain_Climate,5,60,87.37,84.85,89.54,87.5,87.26
2017_2019,Landsat_Fourier_Terrain_Climate,5,70,88.07,86.72,89.17,86.72,89.17
2017_2019,Landsat_Fourier_Terrain_Climate,5,80,87.02,85.83,87.97,85.16,88.54
2017_2019,Landsat_Fourier_Terrain_Climate,5,90,87.37,86.51,88.05,85.16,89.17
2017_2019,Landsat_Fourier_Terrain_Climate,5,100,87.37,86.51,88.05,85.16,89.17
2017_2019,Landsat_Fourier_Terrain_Climate,5,110,88.07,86.72,89.17,86.72,89.17
2017_2019,Landsat_Fourier_Terrain_Climate,5,120,88.42,87.4,89.24,86.72,89.81
2017_2019,Landsat_Fourier_Terrain_Climate,7,1,81.11,79.77,82.14,77.53,84.02
2017_2019,Landsat_Fourier_Terrain_Climate,7,10,86.15,83.24,88.68,86.52,85.84
2017_2019,Landsat_Fourier_Terrain_Climate,7,20,86.9,86.63,87.11,83.71,89.5
2017_2019,Landsat_Fourier_Terrain_Climate,7,30,87.41,87.65,87.22,83.71,90.41
2017_2019,Landsat_Fourier_Terrain_Climate,7,40,87.15,87.13,87.17,83.71,89.95
2017_2019,Landsat_Fourier_Terrain_Climate,7,50,87.41,87.65,87.22,83.71,90.41
2017_2019,Landsat_Fourier_Terrain_Climate,7,60,88.41,89.29,87.77,84.27,91.78
2017_2019,Landsat_Fourier_Terrain_Climate,7,70,88.41,88.82,88.11,84.83,91.32
2017_2019,Landsat_Fourier_Terrain_Climate,7,80,88.16,88.3,88.05,84.83,90.87
2017_2019,Landsat_Fourier_Terrain_Climate,7,90,88.41,88.82,88.11,84.83,91.32
2017_2019,Landsat_Fourier_Terrain_Climate,7,100,87.66,88.17,87.28,83.71,90.87
2017_2019,Landsat_Fourier_Terrain_Climate,7,110,87.66,88.17,87.28,83.71,90.87
2017_2019,Landsat_Fourier_Terrain_Climate,7,120,88.16,88.3,88.05,84.83,90.87
2017_2019,Landsat_Fourier_Terrain_Climate,10,1,80.0,80.75,79.46,73.95,85.11
2017_2019,Landsat_Fourier_Terrain_Climate,10,10,85.96,83.39,88.29,86.59,85.44
2017_2019,Landsat_Fourier_Terrain_Climate,10,20,87.02,85.02,88.78,86.97,87.06
2017_2019,Landsat_Fourier_Terrain_Climate,10,30,87.54,86.54,88.39,86.21,88.67
2017_2019,Landsat_Fourier_Terrain_Climate,10,40,87.89,86.92,88.71,86.59,89.0
2017_2019,Landsat_Fourier_Terrain_Climate,10,50,88.95,88.37,89.42,87.36,90.29
2017_2019,Landsat_Fourier_Terrain_Climate,10,60,89.47,89.11,89.78,87.74,90.94
2017_2019,Landsat_Fourier_Terrain_Climate,10,70,90.18,89.88,90.42,88.51,91.59
2017_2019,Landsat_Fourier_Terrain_Climate,10,80,89.65,90.08,89.31,86.97,91.91
2017_2019,Landsat_Fourier_Terrain_Climate,10,90,90.18,90.2,90.16,88.12,91.91
2017_2019,Landsat_Fourier_Terrain_Climate,10,100,90.35,90.87,89.94,87.74,92.56
2017_2019,Landsat_Fourier_Terrain_Climate,10,110,90.0,90.48,89.62,87.36,92.23
2017_2019,Landsat_Fourier_Terrain_Climate,10,120,90.18,90.51,89.91,87.74,92.23
2017_2019,Landsat_Fourier_Terrain_Climate,20,1,79.77,79.07,80.27,73.77,84.53
2017_2019,Landsat_Fourier_Terrain_Climate,20,10,88.67,86.32,90.61,88.36,88.91
2017_2019,Landsat_Fourier_Terrain_Climate,20,20,89.45,87.55,91.0,88.76,90.0
2017_2019,Landsat_Fourier_Terrain_Climate,20,30,90.15,89.09,90.98,88.56,91.41
2017_2019,Landsat_Fourier_Terrain_Climate,20,40,90.93,89.9,91.74,89.55,92.03
2017_2019,Landsat_Fourier_Terrain_Climate,20,50,90.76,89.7,91.59,89.35,91.88
2017_2019,Landsat_Fourier_Terrain_Climate,20,60,90.93,90.06,91.61,89.35,92.19
2017_2019,Landsat_Fourier_Terrain_Climate,20,70,90.85,89.88,91.6,89.35,92.03
2017_2019,Landsat_Fourier_Terrain_Climate,20,80,90.93,90.54,91.23,88.76,92.66
2017_2019,Landsat_Fourier_Terrain_Climate,20,90,91.02,90.24,91.63,89.35,92.34
2017_2019,Landsat_Fourier_Terrain_Climate,20,100,91.11,90.26,91.77,89.55,92.34
2017_2019,Landsat_Fourier_Terrain_Climate,20,110,91.19,90.44,91.78,89.55,92.5
2017_2019,Landsat_Fourier_Terrain_Climate,20,120,91.28,90.46,91.93,89.74,92.5
2017_2019,Landsat_Fourier_Terrain_Climate,30,1,81.11,77.33,84.43,81.38,80.9
2017_2019,Landsat_Fourier_Terrain_Climate,30,10,87.69,84.2,90.79,89.03,86.62
2017_2019,Landsat_Fourier_Terrain_Climate,30,20,89.05,86.8,90.94,88.9,89.17
2017_2019,Landsat_Fourier_Terrain_Climate,30,30,89.17,87.39,90.62,88.39,89.79
2017_2019,Landsat_Fourier_Terrain_Climate,30,40,89.11,87.28,90.61,88.39,89.68
2017_2019,Landsat_Fourier_Terrain_Climate,30,50,89.68,87.91,91.12,89.03,90.19
2017_2019,Landsat_Fourier_Terrain_Climate,30,60,89.51,87.58,91.1,89.03,89.89
2017_2019,Landsat_Fourier_Terrain_Climate,30,70,89.62,87.89,91.03,88.9,90.19
2017_2019,Landsat_Fourier_Terrain_Climate,30,80,89.56,87.78,91.02,88.9,90.09
2017_2019,Landsat_Fourier_Terrain_Climate,30,90,89.45,87.75,90.83,88.65,90.09
2017_2019,Landsat_Fourier_Terrain_Climate,30,100,89.68,87.81,91.21,89.16,90.09
2017_2019,Landsat_Fourier_Terrain_Climate,30,110,89.79,88.04,91.23,89.16,90.3
2017_2019,Landsat_Fourier_Terrain_Climate,30,120,89.68,88.01,91.04,88.9,90.3
2017_2019,Landsat_Fourier_Terrain_Climate,50,1,82.41,80.71,83.77,79.91,84.45
2017_2019,Landsat_Fourier_Terrain_Climate,50,10,89.41,87.08,91.42,89.73,89.16
2017_2019,Landsat_Fourier_Terrain_Climate,50,20,90.37,88.05,92.37,90.87,89.96
2017_2019,Landsat_Fourier_Terrain_Climate,50,30,90.68,88.02,93.01,91.7,89.84
2017_2019,Landsat_Fourier_Terrain_Climate,50,40,90.71,88.65,92.47,90.94,90.52
2017_2019,Landsat_Fourier_Terrain_Climate,50,50,90.54,88.38,92.39,90.87,90.27
2017_2019,Landsat_Fourier_Terrain_Climate,50,60,90.85,88.74,92.65,91.17,90.58
2017_2019,Landsat_Fourier_Terrain_Climate,50,70,90.81,88.73,92.59,91.1,90.58
2017_2019,Landsat_Fourier_Terrain_Climate,50,80,90.68,88.81,92.25,90.64,90.71
2017_2019,Landsat_Fourier_Terrain_Climate,50,90,90.68,88.87,92.2,90.56,90.77
2017_2019,Landsat_Fourier_Terrain_Climate,50,100,90.88,88.98,92.49,90.94,90.83
2017_2019,Landsat_Fourier_Terrain_Climate,50,110,90.95,89.11,92.5,90.94,90.95
2017_2019,Landsat_Fourier_Terrain_Climate,50,120,90.95,89.05,92.56,91.02,90.89
2017_2019,Landsat_Fourier_Terrain_Climate,70,1,83.02,82.12,83.73,80.15,85.41
2017_2019,Landsat_Fourier_Terrain_Climate,70,10,88.92,87.24,90.37,88.63,89.16
2017_2019,Landsat_Fourier_Terrain_Climate,70,20,89.6,88.5,90.53,88.69,90.37
2017_2019,Landsat_Fourier_Terrain_Climate,70,30,89.89,89.24,90.43,88.47,91.08
2017_2019,Landsat_Fourier_Terrain_Climate,70,40,89.87,89.27,90.36,88.37,91.12
2017_2019,Landsat_Fourier_Terrain_Climate,70,50,89.8,89.34,90.17,88.1,91.21
2017_2019,Landsat_Fourier_Terrain_Climate,70,60,89.87,89.53,90.15,88.05,91.39
2017_2019,Landsat_Fourier_Terrain_Climate,70,70,90.04,89.74,90.28,88.21,91.57
2017_2019,Landsat_Fourier_Terrain_Climate,70,80,90.04,89.7,90.32,88.26,91.53
2017_2019,Landsat_Fourier_Terrain_Climate,70,90,90.01,89.78,90.21,88.1,91.61
2017_2019,Landsat_Fourier_Terrain_Climate,70,100,89.94,89.54,90.26,88.21,91.39
2017_2019,Landsat_Fourier_Terrain_Climate,70,110,89.99,89.73,90.2,88.1,91.57
2017_2019,Landsat_Fourier_Terrain_Climate,70,120,89.8,89.38,90.13,88.05,91.26
2017_2019,Landsat_Fourier_Terrain_Climate,100,1,83.65,80.62,86.17,82.93,84.22
2017_2019,Landsat_Fourier_Terrain_Climate,100,10,89.22,85.66,92.35,90.8,87.97
2017_2019,Landsat_Fourier_Terrain_Climate,100,20,90.08,87.38,92.37,90.65,89.63
2017_2019,Landsat_Fourier_Terrain_Climate,100,30,90.42,88.0,92.44,90.68,90.21
2017_2019,Landsat_Fourier_Terrain_Climate,100,40,90.4,87.99,92.41,90.65,90.21
2017_2019,Landsat_Fourier_Terrain_Climate,100,50,90.55,88.2,92.51,90.76,90.39
2017_2019,Landsat_Fourier_Terrain_Climate,100,60,90.35,88.01,92.3,90.49,90.24
2017_2019,Landsat_Fourier_Terrain_Climate,100,70,90.35,87.89,92.41,90.65,90.11
2017_2019,Landsat_Fourier_Terrain_Climate,100,80,90.3,87.88,92.32,90.53,90.11
2017_2019,Landsat_Fourier_Terrain_Climate,100,90,90.47,88.12,92.42,90.65,90.33
2017_2019,Landsat_Fourier_Terrain_Climate,100,100,90.48,88.24,92.35,90.53,90.45
2017_2019,Landsat_Fourier_Terrain_Climate,100,110,90.47,88.21,92.34,90.53,90.42
2017_2019,Landsat_Fourier_Terrain_Climate,100,120,90.53,88.22,92.46,90.68,90.42
2011_2013,Landsat,1,1,67.92,53.33,86.96,84.21,58.82
2011_2013,Landsat,1,10,73.58,60.0,85.71,78.95,70.59
2011_2013,Landsat,1,20,71.7,59.09,80.65,68.42,73.53
2011_2013,Landsat,1,30,71.7,59.09,80.65,68.42,73.53
2011_2013,Landsat,1,40,73.58,61.9,81.25,68.42,76.47
2011_2013,Landsat,1,50,75.47,62.5,86.21,78.95,73.53
2011_2013,Landsat,1,60,75.47,61.54,88.89,84.21,70.59
2011_2013,Landsat,1,70,75.47,61.54,88.89,84.21,70.59
2011_2013,Landsat,1,80,75.47,61.54,88.89,84.21,70.59
2011_2013,Landsat,1,90,75.47,61.54,88.89,84.21,70.59
2011_2013,Landsat,1,100,77.36,64.0,89.29,84.21,73.53
2011_2013,Landsat,1,110,77.36,64.0,89.29,84.21,73.53
2011_2013,Landsat,1,120,75.47,61.54,88.89,84.21,70.59
2011_2013,Landsat,2,1,68.64,66.07,70.97,67.27,69.84
2011_2013,Landsat,2,10,70.34,68.52,71.88,67.27,73.02
2011_2013,Landsat,2,20,73.73,72.22,75.0,70.91,76.19
2011_2013,Landsat,2,30,72.03,72.0,72.06,65.45,77.78
2011_2013,Landsat,2,40,75.42,76.0,75.0,69.09,80.95
2011_2013,Landsat,2,50,72.88,73.47,72.46,65.45,79.37
2011_2013,Landsat,2,60,73.73,75.0,72.86,65.45,80.95
2011_2013,Landsat,2,70,74.58,76.6,73.24,65.45,82.54
2011_2013,Landsat,2,80,74.58,75.51,73.91,67.27,80.95
2011_2013,Landsat,2,90,73.73,75.0,72.86,65.45,80.95
2011_2013,Landsat,2,100,73.73,76.09,72.22,63.64,82.54
2011_2013,Landsat,2,110,72.88,74.47,71.83,63.64,80.95
2011_2013,Landsat,2,120,74.58,76.6,73.24,65.45,82.54
2011_2013,Landsat,3,1,69.46,65.28,72.63,64.38,73.4
2011_2013,Landsat,3,10,75.45,69.51,81.18,78.08,73.4
2011_2013,Landsat,3,20,75.45,71.05,79.12,73.97,76.6
2011_2013,Landsat,3,30,74.85,70.67,78.26,72.6,76.6
2011_2013,Landsat,3,40,74.85,71.23,77.66,71.23,77.66
2011_2013,Landsat,3,50,73.65,70.42,76.04,68.49,77.66
2011_2013,Landsat,3,60,74.25,71.43,76.29,68.49,78.72
2011_2013,Landsat,3,70,74.25,70.83,76.84,69.86,77.66
2011_2013,Landsat,3,80,75.45,72.22,77.89,71.23,78.72
2011_2013,Landsat,3,90,76.05,73.91,77.55,69.86,80.85
2011_2013,Landsat,3,100,74.85,71.83,77.08,69.86,78.72
2011_2013,Landsat,3,110,74.85,71.23,77.66,71.23,77.66
2011_2013,Landsat,3,120,74.85,71.23,77.66,71.23,77.66
2011_2013,Landsat,5,1,69.62,62.79,75.0,66.39,71.93
2011_2013,Landsat,5,10,74.06,66.91,80.25,74.59,73.68
2011_2013,Landsat,5,20,75.77,69.47,80.86,74.59,76.61
2011_2013,Landsat,5,30,74.74,68.75,79.39,72.13,76.61
2011_2013,Landsat,5,40,75.77,70.08,80.12,72.95,77.78
2011_2013,Landsat,5,50,76.45,70.23,81.48,75.41,77.19
2011_2013,Landsat,5,60,75.77,69.17,81.25,75.41,76.02
2011_2013,Landsat,5,70,75.77,70.08,80.12,72.95,77.78
2011_2013,Landsat,5,80,76.45,70.87,80.72,73.77,78.36
2011_2013,Landsat,5,90,77.13,71.65,81.33,74.59,78.95
2011_2013,Landsat,5,100,76.45,71.2,80.36,72.95,78.95
2011_2013,Landsat,5,110,75.77,70.4,79.76,72.13,78.36
2011_2013,Landsat,5,120,76.45,71.54,80.0,72.13,79.53
2011_2013,Landsat,7,1,71.5,68.72,73.83,68.72,73.83
2011_2013,Landsat,7,10,77.1,72.36,81.96,80.45,74.3
2011_2013,Landsat,7,20,78.37,75.0,81.46,78.77,78.04
2011_2013,Landsat,7,30,77.35,73.2,81.41,79.33,75.7
2011_2013,Landsat,7,40,78.37,74.74,81.77,79.33,77.57
2011_2013,Landsat,7,50,77.86,74.73,80.68,77.65,78.04
2011_2013,Landsat,7,60,78.63,75.4,81.55,78.77,78.5
2011_2013,Landsat,7,70,78.63,75.68,81.25,78.21,78.97
2011_2013,Landsat,7,80,78.12,75.41,80.48,77.09,78.97
2011_2013,Landsat,7,90,77.86,75.27,80.09,76.54,78.97
2011_2013,Landsat,7,100,77.61,75.14,79.72,75.98,78.97
2011_2013,Landsat,7,110,78.12,75.41,80.48,77.09,78.97
2011_2013,Landsat,7,120,78.12,75.69,80.19,76.54,79.44
2011_2013,Landsat,10,1,68.62,68.34,68.85,63.9,72.94
2011_2013,Landsat,10,10,76.9,76.58,77.17,74.37,79.21
2011_2013,Landsat,10,20,77.76,79.37,76.52,72.2,82.84
2011_2013,Landsat,10,30,77.76,80.33,75.89,70.76,84.16
2011_2013,Landsat,10,40,77.41,79.92,75.6,70.4,83.83
2011_2013,Landsat,10,50,77.59,80.5,75.52,70.04,84.49
2011_2013,Landsat,10,60,75.86,78.19,74.18,68.59,82.51
2011_2013,Landsat,10,70,76.55,79.01,74.78,69.31,83.17
2011_2013,Landsat,10,80,76.9,79.42,75.07,69.68,83.5
2011_2013,Landsat,10,90,76.72,79.58,74.71,68.95,83.83
2011_2013,Landsat,10,100,77.07,79.75,75.15,69.68,83.83
2011_2013,Landsat,10,110,78.1,80.99,76.04,70.76,84.82
2011_2013,Landsat,10,120,77.24,80.59,74.93,68.95,84.82
2011_2013,Landsat,20,1,73.76,70.72,76.23,70.72,76.23
2011_2013,Landsat,20,10,78.53,75.46,81.13,77.19,79.63
2011_2013,Landsat,20,20,79.9,78.66,80.84,75.67,83.33
2011_2013,Landsat,20,30,81.43,80.68,81.99,77.0,85.03
2011_2013,Landsat,20,40,80.75,80.36,81.03,75.48,85.03
2011_2013,Landsat,20,50,81.01,80.73,81.2,75.67,85.34
2011_2013,Landsat,20,60,80.92,80.57,81.18,75.67,85.19
2011_2013,Landsat,20,70,80.83,80.53,81.06,75.48,85.19
2011_2013,Landsat,20,80,80.83,80.04,81.43,76.24,84.57
2011_2013,Landsat,20,90,80.49,80.37,80.58,74.71,85.19
2011_2013,Landsat,20,100,80.58,80.04,80.97,75.48,84.72
2011_2013,Landsat,20,110,80.83,80.28,81.24,75.86,84.88
2011_2013,Landsat,20,120,80.49,80.24,80.67,74.9,85.03
2011_2013,Landsat,30,1,73.14,73.09,73.17,66.29,79.03
2011_2013,Landsat,30,10,78.37,77.43,79.14,75.09,81.19
2011_2013,Landsat,30,20,78.78,79.05,78.57,73.58,83.24
2011_2013,Landsat,30,30,79.42,80.5,78.64,73.21,84.76
2011_2013,Landsat,30,40,79.83,81.11,78.9,73.46,85.3
2011_2013,Landsat,30,50,79.88,80.97,79.1,73.84,85.08
2011_2013,Landsat,30,60,79.71,81.23,78.63,72.96,85.51
2011_2013,Landsat,30,70,80.06,81.56,78.98,73.46,85.73
2011_2013,Landsat,30,80,79.88,81.58,78.69,72.96,85.84
2011_2013,Landsat,30,90,79.65,81.03,78.66,73.08,85.3
2011_2013,Landsat,30,100,79.59,81.09,78.53,72.83,85.41
2011_2013,Landsat,30,110,79.48,81.3,78.21,72.2,85.73
2011_2013,Landsat,30,120,79.88,81.66,78.64,72.83,85.95
2011_2013,Landsat,50,1,72.67,70.92,73.94,66.38,77.8
2011_2013,Landsat,50,10,79.46,76.83,81.65,77.72,80.88
2011_2013,Landsat,50,20,80.19,78.7,81.34,76.64,83.08
2011_2013,Landsat,50,30,80.33,79.51,80.93,75.71,84.09
2011_2013,Landsat,50,40,80.64,80.15,81.0,75.64,84.72
2011_2013,Landsat,50,50,80.36,80.12,80.54,74.87,84.84
2011_2013,Landsat,50,60,80.26,80.02,80.43,74.71,84.78
2011_2013,Landsat,50,70,80.57,80.51,80.61,74.87,85.22
2011_2013,Landsat,50,80,80.53,80.45,80.6,74.87,85.16
2011_2013,Landsat,50,90,80.53,80.45,80.6,74.87,85.16
2011_2013,Landsat,50,100,80.53,80.35,80.67,75.02,85.03
2011_2013,Landsat,50,110,80.78,80.71,80.82,75.17,85.35
2011_2013,Landsat,50,120,80.67,80.77,80.6,74.79,85.47
2011_2013,Landsat,70,1,72.24,68.81,75.02,69.0,74.86
2011_2013,Landsat,70,10,80.67,77.7,83.16,79.42,81.68
2011_2013,Landsat,70,20,81.17,79.0,82.9,78.65,83.19
2011_2013,Landsat,70,30,81.07,79.48,82.29,77.54,83.91
2011_2013,Landsat,70,40,81.29,79.99,82.28,77.37,84.44
2011_2013,Landsat,70,50,81.31,80.28,82.09,76.98,84.8
2011_2013,Landsat,70,60,81.41,80.25,82.29,77.32,84.71
2011_2013,Landsat,70,70,81.88,81.03,82.52,77.48,85.42
2011_2013,Landsat,70,80,81.91,81.12,82.49,77.43,85.51
2011_2013,Landsat,70,90,82.03,81.06,82.76,77.87,85.38
2011_2013,Landsat,70,100,81.96,80.99,82.68,77.76,85.33
2011_2013,Landsat,70,110,81.76,80.69,82.56,77.65,85.06
2011_2013,Landsat,70,120,81.96,80.89,82.76,77.93,85.2
2011_2013,Landsat,100,1,74.14,71.36,76.35,70.63,76.99
2011_2013,Landsat,100,10,79.84,76.77,82.46,78.88,80.61
2011_2013,Landsat,100,20,80.3,78.42,81.78,77.31,82.72
2011_2013,Landsat,100,30,80.57,78.93,81.85,77.27,83.25
2011_2013,Landsat,100,40,81.02,79.83,81.92,77.12,84.18
2011_2013,Landsat,100,50,81.0,79.97,81.78,76.85,84.37
2011_2013,Landsat,100,60,81.15,80.18,81.89,76.97,84.55
2011_2013,Landsat,100,70,81.29,80.51,81.87,76.85,84.89
2011_2013,Landsat,100,80,81.27,80.48,81.87,76.85,84.86
2011_2013,Landsat,100,90,81.38,80.67,81.9,76.85,85.05
2011_2013,Landsat,100,100,81.39,80.73,81.89,76.81,85.11
2011_2013,Landsat,100,110,81.53,80.79,82.08,77.12,85.11
2011_2013,Landsat,100,120,81.55,80.97,81.97,76.89,85.33
2011_2013,Fourier,1,1,75.47,65.0,81.82,68.42,79.41
2011_2013,Fourier,1,10,88.68,80.95,93.75,89.47,88.24
2011_2013,Fourier,1,20,79.25,68.18,87.1,78.95,79.41
2011_2013,Fourier,1,30,83.02,70.83,93.1,89.47,79.41
2011_2013,Fourier,1,40,81.13,69.57,90.0,84.21,79.41
2011_2013,Fourier,1,50,81.13,68.0,92.86,89.47,76.47
2011_2013,Fourier,1,60,83.02,70.83,93.1,89.47,79.41
2011_2013,Fourier,1,70,83.02,72.73,90.32,84.21,82.35
2011_2013,Fourier,1,80,79.25,68.18,87.1,78.95,79.41
2011_2013,Fourier,1,90,79.25,68.18,87.1,78.95,79.41
2011_2013,Fourier,1,100,81.13,69.57,90.0,84.21,79.41
2011_2013,Fourier,1,110,79.25,68.18,87.1,78.95,79.41
