param_n_estimators,split0_test_score,variable,value,year
67,0.9530369442705072,split4_test_score,0.9436443331246086,1990_1992
68,0.9542892924232936,split4_test_score,0.9423919849718222,1990_1992
69,0.9524107701941139,split4_test_score,0.9492798998121478,1990_1992
70,0.9530369442705072,split4_test_score,0.9411396368190357,1990_1992
71,0.9561678146524734,split4_test_score,0.9430181590482154,1990_1992
72,0.954915466499687,split4_test_score,0.9417658108954289,1990_1992
73,0.9542892924232936,split4_test_score,0.9417658108954289,1990_1992
74,0.9542892924232936,split4_test_score,0.9461490294301816,1990_1992
75,0.954915466499687,split4_test_score,0.9436443331246086,1990_1992
76,0.9567939887288667,split4_test_score,0.9417658108954289,1990_1992
77,0.9542892924232936,split4_test_score,0.9442705072010019,1990_1992
78,0.954915466499687,split4_test_score,0.9436443331246086,1990_1992
79,0.960551033187226,split4_test_score,0.9442705072010019,1990_1992
80,0.9530369442705072,split4_test_score,0.9423919849718222,1990_1992
81,0.9574201628052599,split4_test_score,0.9442705072010019,1990_1992
82,0.9555416405760802,split4_test_score,0.9405134627426425,1990_1992
83,0.9542892924232936,split4_test_score,0.9448966812773951,1990_1992
84,0.9530369442705072,split4_test_score,0.9430181590482154,1990_1992
85,0.9555416405760802,split4_test_score,0.9411396368190357,1990_1992
86,0.954915466499687,split4_test_score,0.9486537257357546,1990_1992
87,0.9567939887288667,split4_test_score,0.9423919849718222,1990_1992
88,0.9517845961177207,split4_test_score,0.939261114589856,1990_1992
89,0.9561678146524734,split4_test_score,0.9411396368190357,1990_1992
90,0.954915466499687,split4_test_score,0.9417658108954289,1990_1992
91,0.9517845961177207,split4_test_score,0.9467752035065748,1990_1992
92,0.954915466499687,split4_test_score,0.9436443331246086,1990_1992
93,0.954915466499687,split4_test_score,0.9423919849718222,1990_1992
94,0.9586725109580463,split4_test_score,0.9436443331246086,1990_1992
95,0.9555416405760802,split4_test_score,0.9442705072010019,1990_1992
96,0.9530369442705072,split4_test_score,0.9423919849718222,1990_1992
97,0.9542892924232936,split4_test_score,0.9436443331246086,1990_1992
98,0.9561678146524734,split4_test_score,0.9436443331246086,1990_1992
99,0.9555416405760802,split4_test_score,0.9467752035065748,1990_1992
100,0.9530369442705072,split4_test_score,0.9455228553537883,1990_1992
101,0.9555416405760802,split4_test_score,0.9430181590482154,1990_1992
102,0.9536631183469004,split4_test_score,0.9405134627426425,1990_1992
103,0.9530369442705072,split4_test_score,0.9398872886662493,1990_1992
104,0.954915466499687,split4_test_score,0.9423919849718222,1990_1992
105,0.9561678146524734,split4_test_score,0.939261114589856,1990_1992
106,0.9530369442705072,split4_test_score,0.9467752035065748,1990_1992
107,0.9567939887288667,split4_test_score,0.9430181590482154,1990_1992
108,0.9574201628052599,split4_test_score,0.9455228553537883,1990_1992
109,0.9555416405760802,split4_test_score,0.9455228553537883,1990_1992
110,0.9561678146524734,split4_test_score,0.9448966812773951,1990_1992
111,0.9561678146524734,split4_test_score,0.947401377582968,1990_1992
112,0.9567939887288667,split4_test_score,0.939261114589856,1990_1992
113,0.9567939887288667,split4_test_score,0.9455228553537883,1990_1992
114,0.9574201628052599,split4_test_score,0.9417658108954289,1990_1992
115,0.9555416405760802,split4_test_score,0.9467752035065748,1990_1992
116,0.9561678146524734,split4_test_score,0.9455228553537883,1990_1992
117,0.9555416405760802,split4_test_score,0.9436443331246086,1990_1992
118,0.9567939887288667,split4_test_score,0.9411396368190357,1990_1992
119,0.9574201628052599,split4_test_score,0.9430181590482154,1990_1992
120,0.9555416405760802,split4_test_score,0.9455228553537883,1990_1992
1,0.8710081402629931,split1_test_score,0.9123356293049468,1993_1995
2,0.8753913587977458,split1_test_score,0.8985597996242956,1993_1995
3,0.9079524107701941,split1_test_score,0.936756418284283,1993_1995
4,0.9060738885410144,split1_test_score,0.9329993738259236,1993_1995
5,0.9185973700688791,split1_test_score,0.9317470256731372,1993_1995
6,0.9198497182216656,split1_test_score,0.936756418284283,1993_1995
7,0.9286161552911709,split1_test_score,0.947401377582968,1993_1995
8,0.9248591108328115,split1_test_score,0.9448966812773951,1993_1995
9,0.9311208515967438,split1_test_score,0.9467752035065748,1993_1995
10,0.9254852849092048,split1_test_score,0.949906073888541,1993_1995
11,0.9292423293675642,split1_test_score,0.9467752035065748,1993_1995
12,0.9323731997495304,split1_test_score,0.9492798998121478,1993_1995
13,0.9279899812147777,split1_test_score,0.9542892924232936,1993_1995
14,0.9380087664370695,split1_test_score,0.954915466499687,1993_1995
15,0.936756418284283,split1_test_score,0.9492798998121478,1993_1995
16,0.9336255479023169,split1_test_score,0.9517845961177207,1993_1995
17,0.9248591108328115,split1_test_score,0.9542892924232936,1993_1995
18,0.9317470256731372,split1_test_score,0.9511584220413275,1993_1995
19,0.9323731997495304,split1_test_score,0.9492798998121478,1993_1995
20,0.9323731997495304,split1_test_score,0.9542892924232936,1993_1995
21,0.9348778960551033,split1_test_score,0.9524107701941139,1993_1995
22,0.9348778960551033,split1_test_score,0.9524107701941139,1993_1995
23,0.9348778960551033,split1_test_score,0.9574201628052599,1993_1995
24,0.9311208515967438,split1_test_score,0.9530369442705072,1993_1995
25,0.9386349405134627,split1_test_score,0.960551033187226,1993_1995
26,0.9336255479023169,split1_test_score,0.949906073888541,1993_1995
27,0.9336255479023169,split1_test_score,0.9580463368816531,1993_1995
28,0.9355040701314965,split1_test_score,0.9574201628052599,1993_1995
29,0.9342517219787101,split1_test_score,0.9611772072636193,1993_1995
30,0.9323731997495304,split1_test_score,0.954915466499687,1993_1995
31,0.9317470256731372,split1_test_score,0.9586725109580463,1993_1995
32,0.9317470256731372,split1_test_score,0.9555416405760802,1993_1995
33,0.9323731997495304,split1_test_score,0.9599248591108328,1993_1995
34,0.9304946775203506,split1_test_score,0.9586725109580463,1993_1995
35,0.9336255479023169,split1_test_score,0.9542892924232936,1993_1995
36,0.9329993738259236,split1_test_score,0.9555416405760802,1993_1995
37,0.9329993738259236,split1_test_score,0.9542892924232936,1993_1995
38,0.9336255479023169,split1_test_score,0.9592986850344396,1993_1995
39,0.9336255479023169,split1_test_score,0.9574201628052599,1993_1995
40,0.9286161552911709,split1_test_score,0.9561678146524734,1993_1995
41,0.9361302442078898,split1_test_score,0.9580463368816531,1993_1995
42,0.9336255479023169,split1_test_score,0.9586725109580463,1993_1995
43,0.9398872886662493,split1_test_score,0.963055729492799,1993_1995
44,0.9317470256731372,split1_test_score,0.9592986850344396,1993_1995
45,0.9304946775203506,split1_test_score,0.9586725109580463,1993_1995
46,0.9323731997495304,split1_test_score,0.960551033187226,1993_1995
47,0.9342517219787101,split1_test_score,0.9555416405760802,1993_1995
48,0.9373825923606762,split1_test_score,0.9574201628052599,1993_1995
49,0.9329993738259236,split1_test_score,0.9586725109580463,1993_1995
50,0.9336255479023169,split1_test_score,0.9561678146524734,1993_1995
51,0.9342517219787101,split1_test_score,0.9618033813400125,1993_1995
52,0.9373825923606762,split1_test_score,0.9592986850344396,1993_1995
53,0.936756418284283,split1_test_score,0.9611772072636193,1993_1995
54,0.9386349405134627,split1_test_score,0.9592986850344396,1993_1995
55,0.9317470256731372,split1_test_score,0.9618033813400125,1993_1995
56,0.9329993738259236,split1_test_score,0.9580463368816531,1993_1995
57,0.9355040701314965,split1_test_score,0.9592986850344396,1993_1995
58,0.9361302442078898,split1_test_score,0.9592986850344396,1993_1995
59,0.9361302442078898,split1_test_score,0.9618033813400125,1993_1995
60,0.9336255479023169,split1_test_score,0.9567939887288667,1993_1995
61,0.936756418284283,split1_test_score,0.960551033187226,1993_1995
62,0.9380087664370695,split1_test_score,0.960551033187226,1993_1995
63,0.9355040701314965,split1_test_score,0.9592986850344396,1993_1995
64,0.9311208515967438,split1_test_score,0.9624295554164057,1993_1995
65,0.9336255479023169,split1_test_score,0.9592986850344396,1993_1995
66,0.936756418284283,split1_test_score,0.960551033187226,1993_1995
67,0.9405134627426425,split1_test_score,0.9618033813400125,1993_1995
68,0.936756418284283,split1_test_score,0.9599248591108328,1993_1995
69,0.9342517219787101,split1_test_score,0.9611772072636193,1993_1995
70,0.9355040701314965,split1_test_score,0.9592986850344396,1993_1995
71,0.9317470256731372,split1_test_score,0.9567939887288667,1993_1995
72,0.9317470256731372,split1_test_score,0.9599248591108328,1993_1995
73,0.9336255479023169,split1_test_score,0.9624295554164057,1993_1995
74,0.9342517219787101,split1_test_score,0.960551033187226,1993_1995
75,0.9336255479023169,split1_test_score,0.9599248591108328,1993_1995
76,0.9329993738259236,split1_test_score,0.9611772072636193,1993_1995
77,0.9298685034439574,split1_test_score,0.9592986850344396,1993_1995
78,0.9342517219787101,split1_test_score,0.9542892924232936,1993_1995
79,0.9361302442078898,split1_test_score,0.9599248591108328,1993_1995
80,0.9386349405134627,split1_test_score,0.9561678146524734,1993_1995
81,0.936756418284283,split1_test_score,0.960551033187226,1993_1995
82,0.936756418284283,split1_test_score,0.9567939887288667,1993_1995
83,0.9336255479023169,split1_test_score,0.9611772072636193,1993_1995
84,0.9361302442078898,split1_test_score,0.960551033187226,1993_1995
85,0.936756418284283,split1_test_score,0.9574201628052599,1993_1995
86,0.9348778960551033,split1_test_score,0.9618033813400125,1993_1995
87,0.9336255479023169,split1_test_score,0.9599248591108328,1993_1995
88,0.9380087664370695,split1_test_score,0.9599248591108328,1993_1995
89,0.936756418284283,split1_test_score,0.9618033813400125,1993_1995
90,0.9361302442078898,split1_test_score,0.9618033813400125,1993_1995
91,0.9355040701314965,split1_test_score,0.963055729492799,1993_1995
92,0.9361302442078898,split1_test_score,0.9599248591108328,1993_1995
93,0.9348778960551033,split1_test_score,0.9592986850344396,1993_1995
94,0.9323731997495304,split1_test_score,0.9592986850344396,1993_1995
95,0.9342517219787101,split1_test_score,0.960551033187226,1993_1995
96,0.9311208515967438,split1_test_score,0.963055729492799,1993_1995
97,0.936756418284283,split1_test_score,0.9599248591108328,1993_1995
98,0.9380087664370695,split1_test_score,0.9611772072636193,1993_1995
99,0.9317470256731372,split1_test_score,0.9567939887288667,1993_1995
100,0.9329993738259236,split1_test_score,0.9586725109580463,1993_1995
101,0.939261114589856,split1_test_score,0.9661865998747652,1993_1995
102,0.9348778960551033,split1_test_score,0.9624295554164057,1993_1995
103,0.9355040701314965,split1_test_score,0.9599248591108328,1993_1995
104,0.9348778960551033,split1_test_score,0.963055729492799,1993_1995
105,0.9373825923606762,split1_test_score,0.9592986850344396,1993_1995
106,0.9342517219787101,split1_test_score,0.9611772072636193,1993_1995
107,0.9373825923606762,split1_test_score,0.960551033187226,1993_1995
108,0.9336255479023169,split1_test_score,0.960551033187226,1993_1995
109,0.936756418284283,split1_test_score,0.960551033187226,1993_1995
110,0.9336255479023169,split1_test_score,0.9618033813400125,1993_1995
111,0.9355040701314965,split1_test_score,0.9636819035691923,1993_1995
112,0.9342517219787101,split1_test_score,0.9618033813400125,1993_1995
113,0.9373825923606762,split1_test_score,0.9599248591108328,1993_1995
114,0.9336255479023169,split1_test_score,0.9599248591108328,1993_1995
115,0.9342517219787101,split1_test_score,0.960551033187226,1993_1995
116,0.9355040701314965,split1_test_score,0.963055729492799,1993_1995
117,0.9361302442078898,split1_test_score,0.9624295554164057,1993_1995
118,0.9361302442078898,split1_test_score,0.963055729492799,1993_1995
119,0.9373825923606762,split1_test_score,0.9599248591108328,1993_1995
120,0.9355040701314965,split1_test_score,0.9611772072636193,1993_1995
1,0.8710081402629931,split2_test_score,0.8885410144020037,1993_1995
2,0.8753913587977458,split2_test_score,0.8666249217282405,1993_1995
3,0.9079524107701941,split2_test_score,0.897307451471509,1993_1995
4,0.9060738885410144,split2_test_score,0.8929242329367564,1993_1995
5,0.9185973700688791,split2_test_score,0.9142141515341264,1993_1995
6,0.9198497182216656,split2_test_score,0.9092047589229806,1993_1995
7,0.9286161552911709,split2_test_score,0.9267376330619912,1993_1995
8,0.9248591108328115,split2_test_score,0.9242329367564183,1993_1995
9,0.9311208515967438,split2_test_score,0.9286161552911709,1993_1995
10,0.9254852849092048,split2_test_score,0.9192235441452724,1993_1995
11,0.9292423293675642,split2_test_score,0.9217282404508453,1993_1995
12,0.9323731997495304,split2_test_score,0.9286161552911709,1993_1995
13,0.9279899812147777,split2_test_score,0.9311208515967438,1993_1995
14,0.9380087664370695,split2_test_score,0.9336255479023169,1993_1995
15,0.936756418284283,split2_test_score,0.9273638071383845,1993_1995
16,0.9336255479023169,split2_test_score,0.9254852849092048,1993_1995
17,0.9248591108328115,split2_test_score,0.9311208515967438,1993_1995
18,0.9317470256731372,split2_test_score,0.9279899812147777,1993_1995
19,0.9323731997495304,split2_test_score,0.9336255479023169,1993_1995
20,0.9323731997495304,split2_test_score,0.9311208515967438,1993_1995
21,0.9348778960551033,split2_test_score,0.9329993738259236,1993_1995
22,0.9348778960551033,split2_test_score,0.9355040701314965,1993_1995
23,0.9348778960551033,split2_test_score,0.9292423293675642,1993_1995
24,0.9311208515967438,split2_test_score,0.9292423293675642,1993_1995
25,0.9386349405134627,split2_test_score,0.936756418284283,1993_1995
26,0.9336255479023169,split2_test_score,0.9267376330619912,1993_1995
27,0.9336255479023169,split2_test_score,0.9329993738259236,1993_1995
28,0.9355040701314965,split2_test_score,0.9279899812147777,1993_1995
29,0.9342517219787101,split2_test_score,0.9348778960551033,1993_1995
30,0.9323731997495304,split2_test_score,0.9336255479023169,1993_1995
31,0.9317470256731372,split2_test_score,0.9348778960551033,1993_1995
32,0.9317470256731372,split2_test_score,0.9361302442078898,1993_1995
33,0.9323731997495304,split2_test_score,0.9355040701314965,1993_1995
34,0.9304946775203506,split2_test_score,0.9336255479023169,1993_1995
35,0.9336255479023169,split2_test_score,0.9336255479023169,1993_1995
36,0.9329993738259236,split2_test_score,0.9373825923606762,1993_1995
37,0.9329993738259236,split2_test_score,0.9342517219787101,1993_1995
38,0.9336255479023169,split2_test_score,0.9317470256731372,1993_1995
39,0.9336255479023169,split2_test_score,0.9336255479023169,1993_1995
40,0.9286161552911709,split2_test_score,0.9342517219787101,1993_1995
41,0.9361302442078898,split2_test_score,0.9323731997495304,1993_1995
42,0.9336255479023169,split2_test_score,0.936756418284283,1993_1995
43,0.9398872886662493,split2_test_score,0.9336255479023169,1993_1995
44,0.9317470256731372,split2_test_score,0.9317470256731372,1993_1995
45,0.9304946775203506,split2_test_score,0.9336255479023169,1993_1995
46,0.9323731997495304,split2_test_score,0.9323731997495304,1993_1995
47,0.9342517219787101,split2_test_score,0.9323731997495304,1993_1995
48,0.9373825923606762,split2_test_score,0.9355040701314965,1993_1995
49,0.9329993738259236,split2_test_score,0.936756418284283,1993_1995
50,0.9336255479023169,split2_test_score,0.9329993738259236,1993_1995
51,0.9342517219787101,split2_test_score,0.9329993738259236,1993_1995
52,0.9373825923606762,split2_test_score,0.9373825923606762,1993_1995
53,0.936756418284283,split2_test_score,0.9348778960551033,1993_1995
54,0.9386349405134627,split2_test_score,0.9304946775203506,1993_1995
