year,seed,band,importance
2017_2019,8,NDBI_cos_1,62.928418192624044
2017_2019,8,NDBI_cos_2,48.74578593772128
2017_2019,8,NDBI_cos_3,57.78514135485284
2017_2019,8,NDBI_sin_1,48.42604102020339
2017_2019,8,NDBI_sin_2,62.12447726998908
2017_2019,8,NDBI_sin_3,58.94522212109487
2017_2019,8,NDBI_t,36.57519520161932
2017_2019,8,NDVI_constant,50.54933421528191
2017_2019,8,NDVI_cos_1,54.5941339386621
2017_2019,8,NDVI_cos_2,59.0457499007635
2017_2019,8,NDVI_cos_3,48.524901302313566
2017_2019,8,NDVI_sin_1,62.579497585850305
2017_2019,8,NDVI_sin_2,59.23165812177374
2017_2019,8,NDVI_sin_3,52.47859294393504
2017_2019,8,NDVI_t,39.28792668745234
2017_2019,8,SLOPE,58.247691928643334
2017_2019,8,Sentinel_B1,63.69550249435946
2017_2019,8,Sentinel_B10,42.38751920576701
2017_2019,8,Sentinel_B11,61.655607590513625
2017_2019,8,Sentinel_B12,88.25121440180578
2017_2019,8,Sentinel_B2,69.73607639538598
2017_2019,8,Sentinel_B3,50.53999847052068
2017_2019,8,Sentinel_B4,58.27313967944148
2017_2019,8,Sentinel_B5,60.545702653118745
2017_2019,8,Sentinel_B6,58.58171481371408
2017_2019,8,Sentinel_B7,58.28617685990446
2017_2019,8,Sentinel_B8,64.99774304587629
2017_2019,8,Sentinel_B8A,53.76725071398579
2017_2019,8,Sentinel_B9,95.60015634793895
2017_2019,8,lrad,61.802843678090134
2017_2019,8,prec,56.926841526281315
2017_2019,8,pres,49.52668472055095
2017_2019,8,shum,70.02835105264236
2017_2019,8,srad,63.215856914977486
2017_2019,8,temp,68.92781239677758
2017_2019,8,wind,53.69327731403863
2017_2019,9,DEM,52.65829331431257
2017_2019,9,EVI_constant,56.678291434701386
2017_2019,9,EVI_cos_1,58.16900356021404
2017_2019,9,EVI_cos_2,69.71139189705808
2017_2019,9,EVI_cos_3,53.9283521237901
2017_2019,9,EVI_sin_1,71.40682745152588
2017_2019,9,EVI_sin_2,55.99275483913061
2017_2019,9,EVI_sin_3,58.45689577513611
2017_2019,9,EVI_t,37.24337210477494
2017_2019,9,Landsat_B1,46.873624408783385
2017_2019,9,Landsat_B10,40.06173872994482
2017_2019,9,Landsat_B11,37.726969996775466
2017_2019,9,Landsat_B2,40.238596320425756
2017_2019,9,Landsat_B3,40.149665561088725
2017_2019,9,Landsat_B4,45.412999300867675
2017_2019,9,Landsat_B5,51.04325007006259
2017_2019,9,Landsat_B6,53.423609978538366
2017_2019,9,Landsat_B7,87.4088236202742
2017_2019,9,Landsat_B8,53.705542490399864
2017_2019,9,Landsat_B9,3.959700060430878
2017_2019,9,Mean_EVI,56.008360433345054
2017_2019,9,Mean_NDBI,45.18427362730461
2017_2019,9,Mean_NDVI,44.07709656354464
2017_2019,9,NDBI_constant,62.865987464285425
2017_2019,9,NDBI_cos_1,60.88145950170823
2017_2019,9,NDBI_cos_2,59.23671076474092
2017_2019,9,NDBI_cos_3,54.79854328340923
2017_2019,9,NDBI_sin_1,61.75117816151997
2017_2019,9,NDBI_sin_2,64.66254440888319
2017_2019,9,NDBI_sin_3,60.61651940004087
2017_2019,9,NDBI_t,41.03152514489852
2017_2019,9,NDVI_constant,56.24237236236581
2017_2019,9,NDVI_cos_1,52.12813102642879
2017_2019,9,NDVI_cos_2,63.22383620743585
2017_2019,9,NDVI_cos_3,49.508948325061304
2017_2019,9,NDVI_sin_1,68.17424334492515
2017_2019,9,NDVI_sin_2,64.73262293884648
2017_2019,9,NDVI_sin_3,66.43730744812058
2017_2019,9,NDVI_t,37.67911015894319
2017_2019,9,SLOPE,55.85108735641024
