Year,Size,Acc_type,Acc_value
Landsat_2014_2016,25.00,acc_RF,0.9003344481605351
Landsat_2014_2016,30.00,acc_test,0.9228932919551206
Landsat_2014_2016,30.00,acc_RF,0.9153203342618385
Landsat_2014_2016,35.00,acc_test,0.9282776349614396
Landsat_2014_2016,35.00,acc_RF,0.9116523400191022
Landsat_2014_2016,40.00,acc_test,0.9292676134781398
Landsat_2014_2016,40.00,acc_RF,0.9118261596322608
Landsat_2014_2016,45.00,acc_test,0.9322600243013366
Landsat_2014_2016,45.00,acc_RF,0.9082466567607727
Landsat_2014_2016,5.00,acc_test,0.9080035180299032
Landsat_2014_2016,5.00,acc_RF,0.8729096989966555
Landsat_2014_2016,50.00,acc_test,0.9301470588235294
Landsat_2014_2016,50.00,acc_RF,0.9090909090909091
Landsat_2014_2016,55.00,acc_test,0.934645376903082
Landsat_2014_2016,55.00,acc_RF,0.9076268611364326
Landsat_2014_2016,60.00,acc_test,0.9373433583959899
Landsat_2014_2016,60.00,acc_RF,0.9133704735376045
Landsat_2014_2016,65.00,acc_test,0.9369928400954654
Landsat_2014_2016,65.00,acc_RF,0.9202879917716636
Landsat_2014_2016,70.00,acc_test,0.9359688195991092
Landsat_2014_2016,70.00,acc_RF,0.9126074498567335
Landsat_2014_2016,75.00,acc_test,0.9431818181818182
Landsat_2014_2016,75.00,acc_RF,0.9197860962566845
Landsat_2014_2016,80.00,acc_test,0.9415204678362573
Landsat_2014_2016,80.00,acc_RF,0.9264675161896804
Landsat_2014_2016,85.00,acc_test,0.9454342984409799
Landsat_2014_2016,85.00,acc_RF,0.9217459693275659
Landsat_2014_2016,90.00,acc_test,0.9482470784641068
Landsat_2014_2016,90.00,acc_RF,0.9246053853296193
Landsat_2014_2016,95.00,acc_test,0.9133333333333333
Landsat_2014_2016,95.00,acc_RF,0.9231175228712174
Landsat_2017_2019,0.10,acc_test,0.6810692669804976
Landsat_2017_2019,0.10,acc_RF,0.6
Landsat_2017_2019,0.40,acc_test,0.8286677908937605
Landsat_2017_2019,0.40,acc_RF,0.6956521739130435
Landsat_2017_2019,0.70,acc_test,0.8332205683355887
Landsat_2017_2019,0.70,acc_RF,0.8292682926829268
Landsat_2017_2019,1.00,acc_test,0.8535799117746862
Landsat_2017_2019,1.00,acc_RF,0.8135593220338984
Landsat_2017_2019,1.50,acc_test,0.8521487039563438
Landsat_2017_2019,1.50,acc_RF,0.8651685393258427
Landsat_2017_2019,10.00,acc_test,0.8939902948861516
Landsat_2017_2019,10.00,acc_RF,0.892436974789916
Landsat_2017_2019,15.00,acc_test,0.9039715471250741
Landsat_2017_2019,15.00,acc_RF,0.9035874439461884
Landsat_2017_2019,2.00,acc_test,0.860301679808022
Landsat_2017_2019,2.00,acc_RF,0.8571428571428571
Landsat_2017_2019,20.00,acc_test,0.9080411505353768
Landsat_2017_2019,20.00,acc_RF,0.9025210084033614
Landsat_2017_2019,25.00,acc_test,0.9124300111982083
Landsat_2017_2019,25.00,acc_RF,0.9119623655913979
Landsat_2017_2019,30.00,acc_test,0.9150671785028791
Landsat_2017_2019,30.00,acc_RF,0.907563025210084
Landsat_2017_2019,35.00,acc_test,0.9124031007751938
